SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Investments,14,12,12
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Sign in,10,10,10
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:About,5,5,5
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Education,4,4,4
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Pricing,4,4,4


##############################################
# Non Personal Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),15,12,12
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Accounts,12,11,11
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Investments,1,1,1
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:page middle CTA:Find a local Scotia,1,1,1


##############################################
# Non  Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),280,204,191
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:start application,156,138,130
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Accounts,36,34,32
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Open an account,18,18,18
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Sign in,18,16,14
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Investments,18,13,13
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:About,14,13,13
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Pricing,13,13,13
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Education,7,7,7


##############################################
# Registered Education Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),56,43,40
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Open an account,27,26,26
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Sign in,6,5,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Investments,5,4,4
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page middle CTA:Learn about RES,4,4,4
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Accounts,5,3,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Education,4,3,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Pricing,3,3,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:footer:footer-link-open-an-acco,1,1,1


##############################################
# Registered Retirement Income Funds -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),56,38,32
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Open an account,23,20,16
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Sign in,15,12,11
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Accounts,10,8,8
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Investments,3,3,3
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,2,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:About,1,1,1


##############################################
# Registered Retirement Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),58,38,37
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Open an account,18,16,16
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Accounts,15,10,10
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Pricing,7,7,7
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Investments,8,4,4
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Sign in,3,3,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Read more about,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Education,2,2,2


##############################################
# Tax Free Savings Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),290,233,193
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Sign in,146,117,81
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Open an account,109,96,92
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Accounts,12,12,11
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page middle CTA:Learn more about,11,11,11
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Investments,5,4,4
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Pricing,4,4,4
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page bottom CTA:Call us at 18888,1,1,1
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Education,1,1,1


##############################################
# US Dollar Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),21,14,14
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Ope,8,6,6
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Accounts,5,5,5
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Sig,4,3,3
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Investme,3,3,3
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1


##############################################
# Open a Practice Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),261,156,146
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:page top CTA:Sign in,99,86,81
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Accounts,117,74,72
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Investments,15,15,15
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:About,12,11,10
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Education,10,10,10
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Pricing,8,8,8


##############################################
# Open a Trading/Investing Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),4232,3096,2544
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,2047,1659,1496
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,840,711,677
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,819,651,380
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,187,179,178
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,132,122,114
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,66,58,58
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,37,34,34
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Pricing,35,32,32
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Education,21,18,18
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Get directio,17,17,17


##############################################
# Learning Center -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),491,383,293
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Sign in,210,177,103
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Watch How-to videos,79,72,70
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Open an account,36,32,31
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Accounts,34,32,29
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Education,22,21,21
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Learn more about kn,21,20,20
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Investments,20,19,19
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding the stock market,20,19,18
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Pricing,17,14,14
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:About,12,12,10


##############################################
# Why iTRADE -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),62,51,51
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Learn more abou,18,18,18
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:About,13,13,13
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Accounts,10,7,7
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Pricing,5,5,5
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Sign in,5,5,5
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Investments,4,4,4
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Education,3,3,3
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page middle CTA:Read about t,3,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Apply now,1,1,1


##############################################
# Where to Start -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),615,395,388
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn how to place a trade,123,121,121
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about account opening,119,116,115
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about transfers,108,107,107
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Accounts,49,36,36
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:About,37,26,26
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Sign in,26,24,24
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about contributing,22,21,21
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Investments,28,20,20
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Pricing,17,15,15
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page middle CTA:Watch how-to videos,14,8,8


##############################################
# Open an Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),4232,3096,2544
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,2047,1659,1496
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,840,711,677
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,819,651,380
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,187,179,178
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,132,122,114
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,66,58,58
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,37,34,34
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Pricing,35,32,32
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Education,21,18,18
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Get directio,17,17,17


#=================================================================
# App Starts and Completions - EN + FR
# Report suite: Scotiabank Global
"# Date: Oct 24, 2021 - Oct 30, 2021"
# Segments: iTrade Hits + Application Process
#=================================================================


##############################################
# App Starts
##############################################
,Visits,non-customer
,Visits,Visits
Page,1904,142
/en/application/accounts,1757,127
your-information,1702,131
/en/application/your-information,1335,94
/en/application/your-information/additional,1167,77
/en/application/your-information/banking,1134,77
/en/application/your-information/communication,1126,77
/fr/application/accounts,42,7
/fr/application/your-information,36,6
/fr/application/your-information/additional,33,4
/fr/application/your-information/communication,32,4


##############################################
# App Completions
##############################################
,Visits,non-customer
,Visits,Visits
Page,834,63
account-confirmation,833,62
/en/application/account-confirmation,84,8
/fr/application/account-confirmation,5,0


##############################################
# App Starts (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,348,122,1556,821
/en/application/accounts,308,99,1449,750
your-information,316,108,1386,733
/en/application/your-information,230,74,1105,557
/en/application/your-information/additional,179,61,988,473
/en/application/your-information/banking,164,55,970,463
/en/application/your-information/communication,162,54,964,459
/fr/application/accounts,9,6,33,16
/fr/application/your-information/additional,7,5,26,14
/fr/application/your-information,8,5,28,13
/fr/application/your-information/communication,7,5,25,13


##############################################
# App Completions (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,170,64,664,484
account-confirmation,169,64,664,484
/en/application/account-confirmation,13,5,71,56
/fr/application/account-confirmation,0,0,5,3


