#=================================================================
# General info
# Report suite: Scotiabank Prod
"# Date: Oct 10, 2021 - Oct 16, 2021"
#=================================================================


##############################################
# iTrade
##############################################
Official Project Launch day:  Friday 6th August 2021
URL: https://www.scotiaitrade.com/en/home.html
Jira ticket : https://jira.agile.bns/browse/AADF-3107


##############################################
# How to use this Dashboard ?
##############################################
1 This dashboard is divided into multiple panels. All the panels are collapsed to increase the performance when dashboard loads.
"2 To Expand each panel, please look for an ""Left"" arrow next to ""X"" button and click on it."

"Please feel free to make changes to the dashboard, you can save your changes as your own copy. This dashboard will not be affected."
	To save your own copy follow these steps
Click on Project on the top
Click on Save as
Give appropriate name and save.
It will be saved in Workspace section under you profile. you can share your save dashboard too. Just click on share button above.


##############################################
# Read Me to understand more about the Metrics used for analytics
##############################################
Page Views:  Number of time page was loaded.
"Visits: A visit is defined as a sequence of consecutive page views without a 30-minute break, or continuous activity for 12 hours."
"Unique visitor: A unique visitor refers to a visitor who visits a site for the first time within a 2 years period. If visitor clears browser cookies or does not allow cookies, unique visitor count will be incremented every time when page is visited."
"Occurrences: The number of times a specific value is captured, plus the number of page views for which the given value persisted. In other words, Occurrences are sum of page views and page events. Occurrences are available in Analysis Workspace and in Ad Hoc Analysis."
"Bounces: If a visit consists of exactly one hit (ex: coming to web page and leaving without any further action) , the hit is considered a bounce."
Entries: the number of times a given dimension item is captured as the first value in a visit. This metric is helpful when you want to understand more about the first impressions visitors have on your site. Seeing the first values of a dimension can help you understand and optimize the experience a new visitor gets
Bounce Rate (Bounces/Entries): the ratio of visits that contained exactly one hit compared to the number of visits on that page. This metric is calculated using the formula Bounces divided by Entries.
Exits: The 'Exits' metric shows the number of times a given dimension item is captured as the last value in a visit.
Exit Rate: The percentage of traffic to a page for whom that was the last page or piece of content. This metric is calculate using formula Exits divided by Visits


#=================================================================
# iTrade Dashboard - EN
# Report suite: Scotiabank Global
"# Date: Oct 10, 2021 - Oct 16, 2021"
"# Segments: iTrade Hits, en"
# URL: https://www.scotiaitrade.com/en/home.html
# Jira ticket : https://jira.agile.bns/browse/AADF-3107
#=================================================================


##############################################
# Pages Visited
##############################################
,Page Views,Visits,Unique Visitors,Time Spent per Visit (seconds)
Page,57384,41410,25479,140.540228148372
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,32576,28511,15765,86.81167869259808
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®,4046,3154,2647,96.09356014580801
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources,1889,1775,1656,87.61004784688996
SB:en:itrade:Scotia iTRADE® forms library - find all forms here,1887,1577,1029,291.77032359905286
SB:en:itrade:Competitive pricing | Scotia iTRADE,1213,1090,927,233.54434782608695
SB:en:itrade:iTRADE how-to videos | Scotia iTRADE®,1130,1057,992,235.87586206896552
"SB:en:itrade:The knowledge navigator, learn about investing | Scotia iTRADE®",1000,936,901,185.9904761904762
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE,858,696,645,123.937106918239
SB:en:itrade:Scotia iTRADE® Trading Desk™ - one page trading console,823,701,312,58.49432739059968
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®,783,601,515,212.03703703703704


##############################################
# URLs Visited
##############################################
,Page Views,Visits,Unique Visitors
SB:en:itrade:Invest in GICs - safe & secure - open an account | Scotia iTRADE®:nav-btn:About,1,1,1


##############################################
# Invest in Mutual Funds- CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),49,35,35
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:Investments,15,14,14
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:Accounts,12,12,12
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page middle CTA:Read mo,7,7,7
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page top CTA:Sign in,4,4,4
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page top CTA:Open an ac,3,3,3
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:Pricing,3,3,3
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:Education,3,3,3
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page middle CTA:Learn m,1,1,1
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:About,1,1,1


##############################################
# Open Options Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),63,49,47
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Open an account,12,11,11
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Education,11,9,8
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Pricing,8,8,8
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Sign in,8,6,6
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page bottom CTA:Open an account,6,6,6
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Investments,6,6,6
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Accounts,5,5,4
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:About,4,3,3
SB:en:itrade:Open options trading account online | Scotia iTRADE®:footer:footer-link-contact-us,2,2,2
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:التسعير,1,1,1


##############################################
# Buy Stocks from Equity Market -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),52,41,40
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Investm,12,11,11
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Account,10,10,10
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page middle CTA,8,8,8
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Op,7,7,7
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Educati,6,6,6
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Pricing,5,5,5
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:footer:footer-y,2,1,1
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Si,1,1,1


##############################################
# Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),183,142,134
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Read more a,120,99,97
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Open an acc,17,17,17
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Accounts,21,16,16
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Sign in,13,9,8
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Investments,7,6,5
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:About,2,2,2
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:footer:footer-link-conta,1,1,1


##############################################
# Non Personal Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),44,25,25
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Accounts,13,11,11
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Investments,13,7,7
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Pricing,6,5,5
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:About,4,4,4
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:page top CTA:Sign in,4,4,4
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:footer:footer-link-contact-us,2,2,2


##############################################
# Non  Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),245,188,174
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:start application,127,111,106
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Accounts,41,33,32
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Open an account,22,20,20
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Investments,14,13,13
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Sign in,12,12,11
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Pricing,10,8,8
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:About,9,8,8
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Education,8,8,8
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:footer:footer-link-contact-us,2,2,2


##############################################
# Registered Education Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),45,32,29
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Open an account,20,19,19
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Sign in,7,5,4
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Accounts,5,5,5
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Pricing,4,3,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Investments,4,3,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page middle CTA:Learn about RES,3,3,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:footer:footer-link-contact-us,1,1,1


##############################################
# Registered Retirement Income Funds -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),22,18,18
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,6,6,6
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Open an account,5,5,5
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Accounts,4,4,4
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Sign in,3,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Investments,2,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Education,1,1,1


##############################################
# Registered Retirement Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),39,29,29
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Open an account,14,14,14
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Sign in,7,7,7
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Accounts,6,6,6
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Investments,6,5,5
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Read more about,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,1,1,1


##############################################
# Tax Free Savings Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),247,198,163
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Sign in,117,102,69
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Open an account,81,70,69
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Accounts,15,13,13
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page middle CTA:Learn more about,13,11,11
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Investments,7,6,6
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Pricing,5,5,5
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:About,4,4,4
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Education,4,3,3
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page bottom CTA:Call us at 18888,1,1,1


##############################################
# US Dollar Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),21,18,17
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Accounts,5,5,5
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Ope,5,5,5
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Sig,3,3,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Investme,2,2,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Educatio,1,1,1


##############################################
# Open a Practice Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),231,137,130
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Accounts,112,72,69
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:page top CTA:Sign in,58,52,50
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Investments,22,20,20
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Education,15,12,12
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Pricing,11,11,11
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:About,11,11,11
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:footer:footer-link-contact-us,2,2,2


##############################################
# Open a Trading/Investing Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),3536,2389,1981
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,1518,1203,1115
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,722,617,578
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,837,555,321
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,150,144,140
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,98,84,83
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,69,45,45
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,35,33,33
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Education,24,21,21
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Pricing,22,21,21
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,17,17,17


##############################################
# Learning Center -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),411,315,254
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Sign in,138,128,81
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Watch How-to videos,75,69,68
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Open an account,30,29,28
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Accounts,30,28,26
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Education,34,26,24
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Investments,22,21,21
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Learn more about kn,18,18,18
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding the stock market,15,13,13
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:About,14,13,13
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Pricing,13,12,12


##############################################
# Why iTRADE -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),65,53,52
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Learn more abou,23,21,21
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Sign in,8,7,7
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Investments,7,7,7
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Accounts,7,7,7
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:About,7,5,5
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page middle CTA:Read about t,3,3,3
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Education,3,3,3
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Open an acco,2,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Local Scotia,2,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Pricing,1,1,1


##############################################
# Where to Start -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),455,317,307
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about transfers,96,90,89
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about account opening,91,90,89
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn how to place a trade,88,86,86
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Accounts,29,28,28
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Sign in,27,23,22
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:About,20,19,19
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Investments,18,17,17
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about contributing,17,17,16
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Education,13,12,12
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Pricing,12,12,12


##############################################
# Open an Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),3536,2389,1981
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,1518,1203,1115
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,722,617,578
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,837,555,321
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,150,144,140
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,98,84,83
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,69,45,45
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,35,33,33
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Education,24,21,21
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Pricing,22,21,21
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,17,17,17


#=================================================================
# App Starts and Completions - EN + FR
# Report suite: Scotiabank Global
"# Date: Oct 10, 2021 - Oct 16, 2021"
# Segments: iTrade Hits + Application Process
#=================================================================


##############################################
# App Starts
##############################################
,Visits,non-customer
,Visits,Visits
Page,1380,112
/en/application/accounts,1267,105
your-information,1222,103
/en/application/your-information,959,65
/en/application/your-information/additional,853,55
/en/application/your-information/banking,836,51
/en/application/your-information/communication,824,50
/fr/application/accounts,33,5
/fr/application/your-information,20,4
/fr/application/your-information/communication,18,3
/fr/application/your-information/banking,18,3


##############################################
# App Completions
##############################################
,Visits,non-customer
,Visits,Visits
Page,572,42
account-confirmation,571,41
/en/application/account-confirmation,61,11
/fr/application/account-confirmation,6,1


##############################################
# App Starts (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,242,73,1138,579
/en/application/accounts,220,67,1047,520
your-information,214,66,1008,510
/en/application/your-information,150,48,809,377
/en/application/your-information/additional,110,40,743,327
/en/application/your-information/banking,107,38,729,323
/en/application/your-information/communication,106,38,718,317
/fr/application/accounts,5,1,28,11
/fr/application/your-information,1,0,19,8
/fr/application/your-information/communication,0,0,18,7
/fr/application/your-information/banking,0,0,18,7


##############################################
# App Completions (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,107,36,465,347
account-confirmation,107,36,464,347
/en/application/account-confirmation,7,3,54,39
/fr/application/account-confirmation,1,0,5,2


