#=================================================================
# General info
# Report suite: Scotiabank Prod
"# Date: May 15, 2022 - May 21, 2022"
#=================================================================


##############################################
# iTrade
##############################################
Official Project Launch day:  Friday 6th August 2021
URL: https://www.scotiaitrade.com/en/home.html
Jira ticket : https://jira.agile.bns/browse/AADF-3107


##############################################
# How to use this Dashboard ?
##############################################
1 This dashboard is divided into multiple panels. All the panels are collapsed to increase the performance when dashboard loads.
"2 To Expand each panel, please look for an ""Left"" arrow next to ""X"" button and click on it."

"Please feel free to make changes to the dashboard, you can save your changes as your own copy. This dashboard will not be affected."
	To save your own copy follow these steps
Click on Project on the top
Click on Save as
Give appropriate name and save.
It will be saved in Workspace section under you profile. you can share your save dashboard too. Just click on share button above.


##############################################
# Read Me to understand more about the Metrics used for analytics
##############################################
Page Views:  Number of time page was loaded.
"Visits: A visit is defined as a sequence of consecutive page views without a 30-minute break, or continuous activity for 12 hours."
"Unique visitor: A unique visitor refers to a visitor who visits a site for the first time within a 2 years period. If visitor clears browser cookies or does not allow cookies, unique visitor count will be incremented every time when page is visited."
"Occurrences: The number of times a specific value is captured, plus the number of page views for which the given value persisted. In other words, Occurrences are sum of page views and page events. Occurrences are available in Analysis Workspace and in Ad Hoc Analysis."
"Bounces: If a visit consists of exactly one hit (ex: coming to web page and leaving without any further action) , the hit is considered a bounce."
Entries: the number of times a given dimension item is captured as the first value in a visit. This metric is helpful when you want to understand more about the first impressions visitors have on your site. Seeing the first values of a dimension can help you understand and optimize the experience a new visitor gets
Bounce Rate (Bounces/Entries): the ratio of visits that contained exactly one hit compared to the number of visits on that page. This metric is calculated using the formula Bounces divided by Entries.
Exits: The 'Exits' metric shows the number of times a given dimension item is captured as the last value in a visit.
Exit Rate: The percentage of traffic to a page for whom that was the last page or piece of content. This metric is calculate using formula Exits divided by Visits


#=================================================================
# iTrade Dashboard - EN
# Report suite: Scotiabank Global
"# Date: May 15, 2022 - May 21, 2022"
"# Segments: iTrade Hits, en"
# URL: https://www.scotiaitrade.com/en/home.html
# Jira ticket : https://jira.agile.bns/browse/AADF-3107
#=================================================================


##############################################
# Pages Visited
##############################################
,Page Views,Visits,Unique Visitors,Time Spent per Visit (seconds)
Page,42753,36252,28512,95.32754083484573
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,21772,20025,14031,55.05245605502675
SB:en:itrade:Commission-Free ETFs Trading in Canada | Scotia iTRADE®,4737,4655,4613,46.946102021174205
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®,2308,2121,1934,77.75125808770669
SB:en:itrade:Scotia iTRADE® forms library - find all forms here,1757,1496,987,295.52477876106195
SB:en:itrade:Competitive pricing | Scotia iTRADE,958,896,774,197.96502057613168
SB:en:itrade:Contact us - customer support | Scotia iTRADE®,739,698,634,228.6280193236715
SB:en:itrade:Special offers & exclusive programs | Scotia iTRADE®,597,502,382,121.89575289575289
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE,529,474,463,75.1919191919192
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®,527,475,455,135.24519230769232
SB:en:itrade:Scotia iTRADE® Trading Desk™ - one page trading console,459,426,267,37.166666666666664


##############################################
# URLs Visited
##############################################
,Page Views,Visits,Unique Visitors
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:Investments,24,23,23
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page top CTA:Sign in,12,12,12
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page middle CTA:Read mo,11,10,10
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:Accounts,10,10,10
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:Pricing,10,10,10
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:Education,5,5,5
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:About,5,4,4
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:footer:footer-link-cont,1,1,1


##############################################
# Open Options Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),50,32,32
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Open an account,13,12,12
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Accounts,11,9,9
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Sign in,10,7,7
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Investments,6,4,4
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Education,4,4,4
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Pricing,3,2,2
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:About,2,2,2
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page bottom CTA:Open an account,1,1,1


##############################################
# Buy Stocks from Equity Market -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),58,46,46
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Investm,16,16,16
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page middle CTA,10,8,8
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Account,7,7,7
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Pricing,7,7,7
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Op,5,5,5
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Educati,4,4,4
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Si,4,4,4
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:About,2,2,2
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:חשב�,1,1,1
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:footer:footer-l,1,1,1


##############################################
# Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),192,155,149
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Read more a,115,102,99
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Open an acc,25,25,24
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Accounts,25,22,21
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Investments,8,8,8
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Pricing,7,7,7
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Education,4,4,4
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Sign in,4,4,4
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:About,4,3,3


##############################################
# Non Personal Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),33,12,12
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Accounts,12,9,9
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Investments,10,4,4
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:About,6,4,4
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Education,4,4,4
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:page top CTA:Sign in,1,1,1


##############################################
# Non  Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),216,159,154
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:start application,96,82,81
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Accounts,45,36,34
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Open an account,27,27,26
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Investments,17,16,16
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Pricing,10,10,10
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Sign in,6,5,5
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Education,5,5,5
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Acerca de,3,1,1
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:footer:footer-youtube,2,1,1


##############################################
# Registered Education Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),17,16,15
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Open an account,11,11,10
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Accounts,2,2,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Sign in,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Education,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page middle CTA:Learn about RES,1,1,1


##############################################
# Registered Retirement Income Funds -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),4,4,4
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Accounts,1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Open an account,1,1,1


##############################################
# Registered Retirement Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),26,19,19
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Open an account,8,8,8
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Investments,6,4,4
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Accounts,5,3,3
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Sign in,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Read more about,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:footer:footer-link-contact-us,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Education,1,1,1


##############################################
# Tax Free Savings Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),153,119,111
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Sign in,86,69,61
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Open an account,25,23,23
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Accounts,18,15,15
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Investments,8,8,8
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Pricing,7,7,7
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page middle CTA:Learn more about,5,5,5
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page bottom CTA:Call us at 18888,1,1,1


##############################################
# US Dollar Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),9,6,6
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Ope,4,3,3
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Sig,2,2,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:About,2,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Accounts,1,1,1


##############################################
# Open a Practice Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),154,103,102
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Accounts,69,49,48
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:page top CTA:Sign in,49,47,47
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:About,12,12,12
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Pricing,9,9,9
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Investments,9,7,7
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:footer:footer-link-contact-us,3,3,3
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:cuentas,1,1,1


##############################################
# Open a Trading/Investing Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),1996,1620,1417
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,898,766,742
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,460,424,415
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,411,354,210
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,89,88,82
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,53,47,46
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,23,20,20
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,20,18,18
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Pricing,15,15,15
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,13,13,13
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,6,6,5


##############################################
# Learning Center -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),192,122,106
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Watch How-to videos,40,32,32
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Sign in,30,26,18
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Accounts,17,15,15
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:knowledge navigator,13,11,8
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding the stock market,11,11,11
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Education,10,9,9
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:About,9,8,8
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Investments,9,7,7
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Learn more about go,7,7,7
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Open an account,6,6,6


##############################################
# Why iTRADE -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),47,37,36
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Learn more abou,16,16,16
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Sign in,9,8,8
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:About,5,5,5
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Investments,4,4,4
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Accounts,4,4,4
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Education,3,3,3
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page middle CTA:Read about t,2,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Open an acco,1,1,1
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Local Scotia,1,1,1


##############################################
# Where to Start -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),424,337,332
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about account opening,111,108,108
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about transfers,76,76,76
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn how to place a trade,70,69,69
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Sign in,27,24,24
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Accounts,17,17,17
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about contributing,17,16,16
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:Open an account,16,16,16
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Investments,17,15,15
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:About,14,13,13
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:footer:footer-link-contact-us,10,9,9


##############################################
# Open an Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),1996,1620,1417
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,898,766,742
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,460,424,415
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,411,354,210
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,89,88,82
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,53,47,46
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,23,20,20
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,20,18,18
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Pricing,15,15,15
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,13,13,13
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,6,6,5


#=================================================================
# App Starts and Completions - EN + FR
# Report suite: Scotiabank Global
"# Date: May 15, 2022 - May 21, 2022"
# Segments: iTrade Hits + Application Process
#=================================================================


##############################################
# App Starts
##############################################
,Visits,customer
,Visits,Visits
Page,1717,934
your-information,1561,850
/en/application/accounts,1552,821
/en/application/your-information,846,388
/en/application/your-information/additional,627,250
/en/application/your-information/banking,604,246
/en/application/your-information/communication,599,244
/fr/application/accounts,48,26
/fr/application/your-information,23,9
/fr/application/your-information/communication,17,3
/fr/application/your-information/banking,17,3


##############################################
# App Completions
##############################################
,Visits,customer
,Visits,Visits
Page,424,288
account-confirmation,424,287
/en/application/account-confirmation,43,24


##############################################
# App Starts (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,298,117,1419,817
your-information,267,104,1294,746
/en/application/accounts,279,111,1273,710
/en/application/your-information,125,44,721,344
/en/application/your-information/additional,72,25,555,225
/en/application/your-information/banking,68,25,536,221
/en/application/your-information/communication,68,25,531,219
/fr/application/accounts,7,3,41,23
/fr/application/your-information,2,1,21,8
/fr/application/your-information/communication,2,1,15,2
/fr/application/your-information/banking,2,1,15,2


##############################################
# App Completions (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,74,31,350,257
account-confirmation,74,31,350,256
/en/application/account-confirmation,6,1,37,23


