#=================================================================
# General info
# Report suite: Scotiabank Prod
"# Date: Jan 16, 2022 - Jan 22, 2022"
#=================================================================


##############################################
# iTrade
##############################################
Official Project Launch day:  Friday 6th August 2021
URL: https://www.scotiaitrade.com/en/home.html
Jira ticket : https://jira.agile.bns/browse/AADF-3107


##############################################
# How to use this Dashboard ?
##############################################
1 This dashboard is divided into multiple panels. All the panels are collapsed to increase the performance when dashboard loads.
"2 To Expand each panel, please look for an ""Left"" arrow next to ""X"" button and click on it."

"Please feel free to make changes to the dashboard, you can save your changes as your own copy. This dashboard will not be affected."
	To save your own copy follow these steps
Click on Project on the top
Click on Save as
Give appropriate name and save.
It will be saved in Workspace section under you profile. you can share your save dashboard too. Just click on share button above.


##############################################
# Read Me to understand more about the Metrics used for analytics
##############################################
Page Views:  Number of time page was loaded.
"Visits: A visit is defined as a sequence of consecutive page views without a 30-minute break, or continuous activity for 12 hours."
"Unique visitor: A unique visitor refers to a visitor who visits a site for the first time within a 2 years period. If visitor clears browser cookies or does not allow cookies, unique visitor count will be incremented every time when page is visited."
"Occurrences: The number of times a specific value is captured, plus the number of page views for which the given value persisted. In other words, Occurrences are sum of page views and page events. Occurrences are available in Analysis Workspace and in Ad Hoc Analysis."
"Bounces: If a visit consists of exactly one hit (ex: coming to web page and leaving without any further action) , the hit is considered a bounce."
Entries: the number of times a given dimension item is captured as the first value in a visit. This metric is helpful when you want to understand more about the first impressions visitors have on your site. Seeing the first values of a dimension can help you understand and optimize the experience a new visitor gets
Bounce Rate (Bounces/Entries): the ratio of visits that contained exactly one hit compared to the number of visits on that page. This metric is calculated using the formula Bounces divided by Entries.
Exits: The 'Exits' metric shows the number of times a given dimension item is captured as the last value in a visit.
Exit Rate: The percentage of traffic to a page for whom that was the last page or piece of content. This metric is calculate using formula Exits divided by Visits


#=================================================================
# iTrade Dashboard - EN
# Report suite: Scotiabank Global
"# Date: Jan 16, 2022 - Jan 22, 2022"
"# Segments: iTrade Hits, en"
# URL: https://www.scotiaitrade.com/en/home.html
# Jira ticket : https://jira.agile.bns/browse/AADF-3107
#=================================================================


##############################################
# Pages Visited
##############################################
,Page Views,Visits,Unique Visitors,Time Spent per Visit (seconds)
Page,81580,56708,38191,145.8020105260227
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,27286,23567,12017,80.36276601279984
SB:en:itrade:Winter Offer | Scotia iTRADE®,20903,19435,16942,77.24969263440259
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®,3491,2749,2206,89.26315789473684
SB:en:itrade:Winter Offer for Existing Clients | Scotia iTRADE®,3226,2653,2421,170.4553376906318
SB:en:itrade:Scotia iTRADE® forms library - find all forms here,2966,2439,1648,315.0426921145153
SB:en:itrade:Winter Offer - Triage,1778,1429,1262,91.06032482598607
SB:en:itrade:Competitive pricing | Scotia iTRADE,1535,1367,1155,279.88495575221236
SB:en:itrade:Contact us - customer support | Scotia iTRADE®,1149,1051,898,347.11027568922304
SB:en:itrade:Winter Offer for Scotiabank Employees | Scotia iTRADE®,1066,856,824,136.7566844919786
SB:en:itrade:Types of accounts for investment & trading | Scotia iTRADE®,937,820,765,69.08064516129032


##############################################
# URLs Visited
##############################################
,Page Views,Visits,Unique Visitors
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:About,8,8,8
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page top CTA:Open an ac,8,8,8
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:footer:footer-link-cont,3,3,3
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page middle CTA:Learn m,1,1,1


##############################################
# Open Options Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),86,64,60
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Open an account,26,25,24
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Accounts,16,14,14
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Investments,13,13,13
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Sign in,9,8,5
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page bottom CTA:Open an account,7,7,7
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Education,6,6,6
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:About,4,3,3
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Pricing,3,3,3
SB:en:itrade:Open options trading account online | Scotia iTRADE®:footer:footer-youtube,2,1,1


##############################################
# Buy Stocks from Equity Market -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),86,71,68
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page middle CTA,20,20,20
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Account,16,15,15
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Investm,13,13,13
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Op,12,12,12
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Pricing,12,12,12
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Educati,6,6,6
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:About,5,5,5
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Si,2,2,1


##############################################
# Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),336,270,261
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Read more a,211,196,194
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Open an acc,33,32,32
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Accounts,31,28,27
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Investments,21,17,16
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Sign in,13,12,12
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Education,8,8,8
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Pricing,8,8,8
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:About,10,7,7
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:footer:footer-link-conta,1,1,1


##############################################
# Non Personal Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),66,34,33
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Accounts,24,21,20
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Investments,14,11,11
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:About,10,9,9
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Education,9,7,7
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:page top CTA:Sign in,6,5,5
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Pricing,3,3,3


##############################################
# Non  Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),333,234,217
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:start application,141,123,115
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Accounts,57,48,48
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Open an account,37,37,36
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Investments,27,25,25
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Sign in,22,22,20
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:About,20,18,17
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Pricing,13,13,13
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Education,11,11,11
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:footer:footer-link-contact-us,3,3,3
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:footer:footer-link-open-an-accoun,2,2,2


##############################################
# Registered Education Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),55,38,38
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Open an account,29,27,27
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Accounts,8,6,6
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:About,5,5,5
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Sign in,3,3,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Investments,3,3,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page bottom CTA:Call us at 1888,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:footer:footer-link-open-an-acco,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page middle CTA:Learn about RES,1,1,1


##############################################
# Registered Retirement Income Funds -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),37,22,20
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Open an account,8,8,8
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,7,6,6
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Sign in,5,4,4
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Pricing,3,3,3
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Accounts,3,3,3
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page bottom CTA:Call us at 1888,3,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Investments,2,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:footer:footer-link-open-an-acco,1,1,1


##############################################
# Registered Retirement Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),64,45,45
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Open an account,24,18,18
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Accounts,13,12,12
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Investments,11,10,10
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Sign in,4,4,4
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:About,4,4,4
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,3,3,3
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Pricing,3,3,3
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Read more about,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Education,1,1,1


##############################################
# Tax Free Savings Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),283,223,174
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Sign in,156,123,77
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Open an account,74,66,65
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Accounts,17,17,15
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page middle CTA:Learn more about,12,9,9
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Pricing,7,7,7
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:About,6,5,5
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Investments,5,5,5
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page bottom CTA:Call us at 18888,5,5,5
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:footer:footer-link-open-an-accou,1,1,1


##############################################
# US Dollar Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),14,11,10
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Ope,7,6,6
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Accounts,2,2,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Investme,2,2,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Sig,1,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:footer:footer-li,1,1,1


##############################################
# Open a Practice Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),299,171,165
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:page top CTA:Sign in,98,77,75
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Accounts,118,76,74
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Investments,30,28,28
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:About,31,23,23
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Pricing,11,11,11
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Education,10,10,10
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:footer:footer-link-contact-us,1,1,1


##############################################
# Open a Trading/Investing Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),3249,2319,1901
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,1420,1112,1030
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,790,672,649
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,662,505,251
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,143,141,140
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,83,71,68
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,48,42,40
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,39,36,36
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,21,21,21
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Education,12,12,12
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Get directio,10,10,10


##############################################
# Learning Center -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),333,241,195
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Sign in,86,70,30
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Watch How-to videos,76,62,60
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding the stock market,33,31,30
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Learn more about kn,26,24,24
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Education,24,20,20
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Accounts,18,18,17
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:About,14,14,14
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Open an account,14,13,13
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding Mutual Funds,10,10,10
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Investments,10,10,10


##############################################
# Why iTRADE -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),125,90,87
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Learn more abou,36,31,29
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:About,21,18,18
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Accounts,17,14,14
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Sign in,15,14,13
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Investments,11,9,9
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page middle CTA:Read about t,6,6,6
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Pricing,4,4,4
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Open an acco,4,4,4
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Education,3,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Phone 188876,3,2,2


##############################################
# Where to Start -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),603,392,386
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about account opening,133,123,122
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about transfers,112,110,108
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn how to place a trade,72,71,71
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Sign in,52,44,44
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Accounts,55,43,43
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:About,52,29,29
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Investments,30,21,21
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about contributing,18,17,17
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Education,15,11,11
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Pricing,9,9,9


##############################################
# Open an Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),3249,2319,1901
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,1420,1112,1030
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,790,672,649
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,662,505,251
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,143,141,140
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,83,71,68
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,48,42,40
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,39,36,36
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,21,21,21
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Education,12,12,12
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Get directio,10,10,10


#=================================================================
# App Starts and Completions - EN + FR
# Report suite: Scotiabank Global
"# Date: Jan 16, 2022 - Jan 22, 2022"
# Segments: iTrade Hits + Application Process
#=================================================================


##############################################
# App Starts
##############################################
,Visits,customer
,Visits,Visits
Page,2012,1266
/en/application/accounts,1859,1155
your-information,1781,1130
/en/application/your-information,1320,854
/en/application/your-information/additional,1152,756
/en/application/your-information/banking,1133,746
/en/application/your-information/communication,1129,744
/fr/application/accounts,45,30
/fr/application/your-information,34,21
/fr/application/your-information/communication,27,18
/fr/application/your-information/banking,27,18


##############################################
# App Completions
##############################################
,Visits,customer
,Visits,Visits
Page,927,718
account-confirmation,923,717
/en/application/account-confirmation,127,102
/fr/application/account-confirmation,7,6


##############################################
# App Starts (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,458,162,1554,1104
/en/application/accounts,419,145,1440,1010
your-information,394,141,1387,989
/en/application/your-information,223,90,1097,764
/en/application/your-information/additional,170,79,982,677
/en/application/your-information/banking,163,73,970,673
/en/application/your-information/communication,160,72,969,672
/fr/application/accounts,15,8,30,22
/fr/application/your-information,11,5,23,16
/fr/application/your-information/communication,7,5,20,13
/fr/application/your-information/banking,7,5,20,13


##############################################
# App Completions (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,153,80,774,638
account-confirmation,151,80,772,637
/en/application/account-confirmation,13,6,114,96
/fr/application/account-confirmation,3,2,4,4


