SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Sign in,20,18,16
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Education,14,12,12
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Pricing,10,10,10
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:footer:footer-link-contact-us,6,6,6
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:About,6,6,6
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:투자,4,1,1


##############################################
# Registered Education Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),28,20,20
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Open an account,10,10,10
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:About,4,4,4
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Education,4,3,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Sign in,3,3,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Accounts,2,2,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page bottom CTA:Call us at 1888,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Investments,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page middle CTA:Learn about RES,1,1,1


##############################################
# Registered Retirement Income Funds -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),14,12,11
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Open an account,6,6,6
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,4,4,3
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Accounts,2,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Investments,2,2,2


##############################################
# Registered Retirement Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),42,34,34
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Open an account,14,14,14
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Sign in,8,8,8
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Accounts,8,6,6
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Investments,5,5,5
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,3,3,3
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Read more about,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Education,1,1,1


##############################################
# Tax Free Savings Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),236,187,161
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Sign in,108,97,73
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Open an account,54,49,48
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Accounts,24,21,21
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Investments,18,17,17
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page middle CTA:Learn more about,12,11,11
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Pricing,7,7,7
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page bottom CTA:Call us at 18888,6,5,5
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:About,5,5,5
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Education,2,2,2


##############################################
# US Dollar Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),19,12,12
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Ope,6,5,5
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Pricing,4,3,3
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Accounts,3,3,3
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Investme,2,2,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Sig,2,2,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Educatio,1,1,1


##############################################
# Open a Practice Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),159,101,97
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Accounts,67,50,48
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:page top CTA:Sign in,44,40,40
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Investments,14,12,12
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Pricing,10,10,10
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Education,10,9,9
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:About,11,7,6
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:footer:footer-youtube,2,1,1
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:footer:footer-link-open-an-acc,1,1,1


##############################################
# Open a Trading/Investing Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),2450,1688,1349
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,988,730,669
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,572,477,447
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,521,425,220
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,124,122,120
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,88,78,76
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,40,35,35
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,39,34,34
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Education,23,20,19
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,17,17,17
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,15,15,15


##############################################
# Learning Center -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),172,127,106
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Sign in,34,29,14
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Watch How-to videos,34,27,27
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Accounts,16,15,13
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Learn more about go,16,14,13
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding the stock market,12,12,12
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:knowledge navigator,11,11,11
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:About,12,10,9
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Education,10,8,8
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding Mutual Funds,7,7,7
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Investments,7,7,7


##############################################
# Why iTRADE -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),84,62,59
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Learn more abou,25,24,23
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Sign in,13,13,12
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:About,13,11,11
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Accounts,13,10,10
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Investments,6,6,6
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Pricing,5,5,5
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page middle CTA:Read about t,3,3,3
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Open an acco,2,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:footer:footer-link-open-an-a,1,1,1


##############################################
# Where to Start -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),385,268,251
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about account opening,103,97,93
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about transfers,66,63,63
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn how to place a trade,58,57,55
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Sign in,36,28,26
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:About,28,25,22
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Accounts,30,24,24
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Investments,16,14,14
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about contributing,10,10,10
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:footer:footer-link-contact-us,6,6,6
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Education,5,5,5


##############################################
# Open an Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),2450,1688,1349
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,988,730,669
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,572,477,447
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,521,425,220
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,124,122,120
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,88,78,76
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,40,35,35
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,39,34,34
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Education,23,20,19
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,17,17,17
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,15,15,15


#=================================================================
# App Starts and Completions - EN + FR
# Report suite: Scotiabank Global
"# Date: Mar 20, 2022 - Mar 26, 2022"
# Segments: iTrade Hits + Application Process
#=================================================================


##############################################
# App Starts
##############################################
,Visits,customer
,Visits,Visits
Page,1488,794
/en/application/accounts,1339,700
your-information,1309,697
/en/application/your-information,997,493
/en/application/your-information/additional,866,428
/en/application/your-information/banking,846,420
/en/application/your-information/communication,835,414
/fr/application/accounts,57,33
/fr/application/your-information,39,20
/fr/application/your-information/additional,32,14
/fr/application/your-information/communication,31,12


##############################################
# App Completions
##############################################
,Visits,customer
,Visits,Visits
Page,635,427
account-confirmation,632,426
/en/application/account-confirmation,72,44
/fr/application/account-confirmation,3,1


##############################################
# App Starts (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,246,108,1242,686
/en/application/accounts,217,95,1122,605
your-information,214,93,1095,604
/en/application/your-information,125,50,872,443
/en/application/your-information/additional,97,39,769,389
/en/application/your-information/banking,94,39,752,381
/en/application/your-information/communication,90,37,745,377
/fr/application/accounts,10,4,47,29
/fr/application/your-information,9,2,30,18
/fr/application/your-information/additional,6,1,26,13
/fr/application/your-information/communication,6,1,25,11


##############################################
# App Completions (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,92,38,543,389
account-confirmation,92,38,540,388
/en/application/account-confirmation,6,1,66,43
/fr/application/account-confirmation,0,0,3,1


