#=================================================================
# General info
# Report suite: Scotiabank Prod
"# Date: Dec 26, 2021 - Jan 1, 2022"
#=================================================================


##############################################
# iTrade
##############################################
Official Project Launch day:  Friday 6th August 2021
URL: https://www.scotiaitrade.com/en/home.html
Jira ticket : https://jira.agile.bns/browse/AADF-3107


##############################################
# How to use this Dashboard ?
##############################################
1 This dashboard is divided into multiple panels. All the panels are collapsed to increase the performance when dashboard loads.
"2 To Expand each panel, please look for an ""Left"" arrow next to ""X"" button and click on it."

"Please feel free to make changes to the dashboard, you can save your changes as your own copy. This dashboard will not be affected."
	To save your own copy follow these steps
Click on Project on the top
Click on Save as
Give appropriate name and save.
It will be saved in Workspace section under you profile. you can share your save dashboard too. Just click on share button above.


##############################################
# Read Me to understand more about the Metrics used for analytics
##############################################
Page Views:  Number of time page was loaded.
"Visits: A visit is defined as a sequence of consecutive page views without a 30-minute break, or continuous activity for 12 hours."
"Unique visitor: A unique visitor refers to a visitor who visits a site for the first time within a 2 years period. If visitor clears browser cookies or does not allow cookies, unique visitor count will be incremented every time when page is visited."
"Occurrences: The number of times a specific value is captured, plus the number of page views for which the given value persisted. In other words, Occurrences are sum of page views and page events. Occurrences are available in Analysis Workspace and in Ad Hoc Analysis."
"Bounces: If a visit consists of exactly one hit (ex: coming to web page and leaving without any further action) , the hit is considered a bounce."
Entries: the number of times a given dimension item is captured as the first value in a visit. This metric is helpful when you want to understand more about the first impressions visitors have on your site. Seeing the first values of a dimension can help you understand and optimize the experience a new visitor gets
Bounce Rate (Bounces/Entries): the ratio of visits that contained exactly one hit compared to the number of visits on that page. This metric is calculated using the formula Bounces divided by Entries.
Exits: The 'Exits' metric shows the number of times a given dimension item is captured as the last value in a visit.
Exit Rate: The percentage of traffic to a page for whom that was the last page or piece of content. This metric is calculate using formula Exits divided by Visits


#=================================================================
# iTrade Dashboard - EN
# Report suite: Scotiabank Global
"# Date: Dec 26, 2021 - Jan 1, 2022"
"# Segments: iTrade Hits, en"
# URL: https://www.scotiaitrade.com/en/home.html
# Jira ticket : https://jira.agile.bns/browse/AADF-3107
#=================================================================


##############################################
# Pages Visited
##############################################
,Page Views,Visits,Unique Visitors,Time Spent per Visit (seconds)
Page,56417,40116,24550,146.4641023584149
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,21785,18975,9355,76.46756739030629
SB:en:itrade:Winter Offer | Scotia iTRADE®,9212,8315,6136,80.11348205625606
SB:en:itrade:Market holiday schedule 2021 | Scotia iTRADE®,2703,2492,2302,200.47838616714697
SB:en:itrade:2021 holiday schedule for investor information centre | Scotia iTRADE®,2560,2259,2074,165.91132075471697
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®,2381,1936,1559,98.87967581047381
SB:en:itrade:Scotia iTRADE® forms library - find all forms here,2103,1717,1114,300.4332179930796
SB:en:itrade:Winter Offer - Triage,1155,922,790,88.56264775413712
SB:en:itrade:Winter Offer for Existing Clients | Scotia iTRADE®,1103,933,741,297.23514851485146
SB:en:itrade:Competitive pricing | Scotia iTRADE,1008,907,771,253.520697167756
SB:en:itrade:Contact us - customer support | Scotia iTRADE®,787,719,613,338.3296703296703


##############################################
# URLs Visited
##############################################
,Page Views,Visits,Unique Visitors
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page top CTA:Sign in,4,4,4
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page middle CTA:Learn m,1,1,1
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:footer:footer-link-cont,1,1,1


##############################################
# Open Options Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),44,27,25
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Investments,11,9,9
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Education,10,7,7
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Open an account,9,7,7
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Accounts,5,4,4
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Sign in,4,4,3
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:About,2,2,2
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page bottom CTA:Open an account,1,1,1


##############################################
# Buy Stocks from Equity Market -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),51,38,38
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Investm,10,9,9
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Pricing,8,8,8
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Op,8,7,7
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page middle CTA,8,7,7
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Educati,6,6,6
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Account,5,5,5
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Si,3,3,3
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:About,2,2,2
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:footer:footer-l,1,1,1


##############################################
# Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),235,183,167
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Read more a,141,124,118
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Open an acc,40,36,30
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Accounts,21,18,17
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Pricing,9,9,9
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Investments,9,8,8
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Sign in,6,6,6
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Education,4,3,3
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:footer:footer-link-conta,2,2,2


##############################################
# Non Personal Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),18,13,13
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Accounts,6,6,6
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Investments,5,3,3
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:footer:footer-link-open-an-account,1,1,1
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:page top CTA:Sign in,1,1,1


##############################################
# Non  Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),174,133,129
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:start application,75,67,67
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Accounts,36,31,28
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Open an account,21,20,19
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Investments,13,9,9
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Education,7,7,7
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Pricing,7,7,7
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Sign in,7,7,7
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:About,6,6,6
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:footer:footer-link-contact-us,2,2,2


##############################################
# Registered Education Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),54,40,37
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Open an account,30,28,25
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page middle CTA:Read more about,5,5,5
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Accounts,4,4,4
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Pricing,3,3,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page middle CTA:Learn about RES,3,3,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Sign in,2,2,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Investments,2,2,2


##############################################
# Registered Retirement Income Funds -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),20,15,14
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Sign in,5,5,5
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,4,4,4
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Open an account,3,3,3
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Investments,3,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Accounts,2,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page bottom CTA:Call us at 1888,1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Education,1,1,1


##############################################
# Registered Retirement Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),41,33,31
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Open an account,20,19,19
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Accounts,6,6,6
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Pricing,5,5,5
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Sign in,3,3,3
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Read more about,3,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Investments,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,1,1,1


##############################################
# Tax Free Savings Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),231,189,132
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Sign in,131,111,61
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Open an account,59,55,50
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Investments,11,11,11
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Accounts,11,10,10
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Pricing,7,7,7
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page middle CTA:Learn more about,4,4,4
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Education,3,3,3
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:footer:footer-link-contact-us,1,1,1
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page bottom CTA:Call us at 18888,1,1,1


##############################################
# US Dollar Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),8,7,7
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Accounts,3,3,3
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Ope,2,2,2


##############################################
# Open a Practice Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),156,91,86
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Accounts,54,40,39
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:page top CTA:Sign in,49,40,38
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Investments,20,13,13
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Education,10,9,9
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:About,11,7,7
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Pricing,7,7,7
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Про,3,1,1
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Інвестиції,1,1,1
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Рахунки,1,1,1


##############################################
# Open a Trading/Investing Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),2102,1501,1216
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,968,754,675
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,439,381,373
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,459,346,183
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,108,104,103
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,56,49,47
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,20,19,19
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,14,14,14
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,12,12,12
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,9,9,9
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Education,7,7,7


##############################################
# Learning Center -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),214,149,113
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Sign in,65,51,21
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Watch How-to videos,37,35,34
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Learn more about kn,26,23,22
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Accounts,17,17,15
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding the stock market,14,14,14
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Education,12,11,11
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:About,11,9,9
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Investments,9,9,9
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Open an account,7,6,6
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding Mutual Funds,3,3,3


##############################################
# Why iTRADE -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),72,47,47
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Learn more abou,23,21,21
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:About,24,14,14
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Accounts,7,7,7
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Investments,5,5,5
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Sign in,5,5,5
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Open an acco,3,3,3
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Education,3,3,3
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Pricing,1,1,1
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page middle CTA:Read about t,1,1,1


##############################################
# Where to Start -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),357,245,239
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about account opening,92,88,85
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about transfers,60,57,56
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn how to place a trade,55,49,48
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Sign in,28,23,22
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Accounts,24,23,23
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:About,23,17,17
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Investments,19,17,17
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about contributing,11,10,10
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Education,10,7,7
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:footer:footer-link-contact-us,5,5,5


##############################################
# Open an Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),2102,1501,1216
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,968,754,675
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,439,381,373
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,459,346,183
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,108,104,103
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,56,49,47
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,20,19,19
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,14,14,14
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,12,12,12
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,9,9,9
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Education,7,7,7


#=================================================================
# App Starts and Completions - EN + FR
# Report suite: Scotiabank Global
"# Date: Dec 26, 2021 - Jan 1, 2022"
# Segments: iTrade Hits + Application Process
#=================================================================


##############################################
# App Starts
##############################################
,Visits,non-customer
,Visits,Visits
Page,1322,69
/en/application/accounts,1212,61
your-information,1167,63
/en/application/your-information,906,37
/en/application/your-information/additional,803,27
/en/application/your-information/banking,788,24
/en/application/your-information/communication,784,24
/fr/application/accounts,49,6
/fr/application/your-information,38,3
/fr/application/your-information/communication,33,2
/fr/application/your-information/banking,32,2


##############################################
# App Completions
##############################################
,Visits,non-customer
,Visits,Visits
Page,577,19
account-confirmation,573,18
/en/application/account-confirmation,65,4
/fr/application/account-confirmation,3,1


##############################################
# App Starts (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,212,82,1110,648
/en/application/accounts,190,75,1022,579
your-information,184,71,983,569
/en/application/your-information,124,54,782,412
/en/application/your-information/additional,89,47,714,365
/en/application/your-information/banking,87,47,701,361
/en/application/your-information/communication,86,47,698,358
/fr/application/accounts,5,1,44,29
/fr/application/your-information,4,1,34,23
/fr/application/your-information/additional,1,0,31,20
/fr/application/your-information/communication,1,0,32,19


##############################################
# App Completions (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,91,46,486,393
account-confirmation,89,46,484,393
/en/application/account-confirmation,15,6,50,43
/fr/application/account-confirmation,1,0,2,1


