#=================================================================
# General info
# Report suite: Scotiabank Prod
"# Date: May 8, 2022 - May 14, 2022"
#=================================================================


##############################################
# iTrade
##############################################
Official Project Launch day:  Friday 6th August 2021
URL: https://www.scotiaitrade.com/en/home.html
Jira ticket : https://jira.agile.bns/browse/AADF-3107


##############################################
# How to use this Dashboard ?
##############################################
1 This dashboard is divided into multiple panels. All the panels are collapsed to increase the performance when dashboard loads.
"2 To Expand each panel, please look for an ""Left"" arrow next to ""X"" button and click on it."

"Please feel free to make changes to the dashboard, you can save your changes as your own copy. This dashboard will not be affected."
	To save your own copy follow these steps
Click on Project on the top
Click on Save as
Give appropriate name and save.
It will be saved in Workspace section under you profile. you can share your save dashboard too. Just click on share button above.


##############################################
# Read Me to understand more about the Metrics used for analytics
##############################################
Page Views:  Number of time page was loaded.
"Visits: A visit is defined as a sequence of consecutive page views without a 30-minute break, or continuous activity for 12 hours."
"Unique visitor: A unique visitor refers to a visitor who visits a site for the first time within a 2 years period. If visitor clears browser cookies or does not allow cookies, unique visitor count will be incremented every time when page is visited."
"Occurrences: The number of times a specific value is captured, plus the number of page views for which the given value persisted. In other words, Occurrences are sum of page views and page events. Occurrences are available in Analysis Workspace and in Ad Hoc Analysis."
"Bounces: If a visit consists of exactly one hit (ex: coming to web page and leaving without any further action) , the hit is considered a bounce."
Entries: the number of times a given dimension item is captured as the first value in a visit. This metric is helpful when you want to understand more about the first impressions visitors have on your site. Seeing the first values of a dimension can help you understand and optimize the experience a new visitor gets
Bounce Rate (Bounces/Entries): the ratio of visits that contained exactly one hit compared to the number of visits on that page. This metric is calculated using the formula Bounces divided by Entries.
Exits: The 'Exits' metric shows the number of times a given dimension item is captured as the last value in a visit.
Exit Rate: The percentage of traffic to a page for whom that was the last page or piece of content. This metric is calculate using formula Exits divided by Visits


#=================================================================
# iTrade Dashboard - EN
# Report suite: Scotiabank Global
"# Date: May 8, 2022 - May 14, 2022"
"# Segments: iTrade Hits, en"
# URL: https://www.scotiaitrade.com/en/home.html
# Jira ticket : https://jira.agile.bns/browse/AADF-3107
#=================================================================


##############################################
# Pages Visited
##############################################
,Page Views,Visits,Unique Visitors,Time Spent per Visit (seconds)
Page,49079,40570,32816,101.879282150195
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,22288,20274,14470,60.06563386126288
SB:en:itrade:Commission-Free ETFs Trading in Canada | Scotia iTRADE®,6550,6395,6312,51.793323330832706
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®,2754,2532,2282,53.28185554903112
SB:en:itrade:Scotia iTRADE® forms library - find all forms here,1936,1644,1119,284.4602048857368
SB:en:itrade:Scotia itrade mobile application terms and conditions,1067,898,857,173.69402985074626
SB:en:itrade:Competitive pricing | Scotia iTRADE,998,942,846,178.5089463220676
SB:en:itrade:Contact us - customer support | Scotia iTRADE®,731,683,598,222.29880478087648
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE,639,566,551,70.50260416666667
SB:en:itrade:Special offers & exclusive programs | Scotia iTRADE®,632,533,437,103.6423076923077
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®,582,527,511,111.42342342342343


##############################################
# URLs Visited
##############################################
,Page Views,Visits,Unique Visitors
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page top CTA:Sign in,5,5,4
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:About,4,4,4
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:Education,4,4,4
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page middle CTA:Read mo,2,2,2
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page top CTA:Open an ac,2,2,2
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page middle CTA:Learn m,1,1,1


##############################################
# Open Options Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),40,31,31
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page bottom CTA:Open an account,7,7,7
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Accounts,7,7,7
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Open an account,7,7,7
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Investments,6,6,6
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Pricing,4,4,4
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Sign in,3,3,3
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Education,3,3,3


##############################################
# Buy Stocks from Equity Market -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),52,41,39
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Investm,12,12,12
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Account,9,9,9
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Educati,6,6,6
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Op,6,6,5
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:About,5,5,5
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Si,4,4,4
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:footer:footer-l,4,4,3
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Pricing,3,3,3
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page middle CTA,3,3,3


##############################################
# Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),230,180,169
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Read more a,135,117,114
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Open an acc,40,35,31
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Accounts,28,24,22
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Investments,13,13,13
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Sign in,4,4,2
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Education,3,3,3
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:footer:footer-link-conta,2,2,2


##############################################
# Non Personal Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),15,12,12
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Accounts,6,6,6
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Pricing,5,5,5
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Investments,4,4,4


##############################################
# Non  Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),196,140,133
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:start application,69,58,57
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Accounts,43,34,32
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Sign in,17,17,17
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Open an account,16,16,16
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Pricing,16,16,15
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Investments,15,13,12
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:About,12,8,8
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Education,7,5,5
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:О,1,1,1


##############################################
# Registered Education Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),20,17,16
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Open an account,17,15,14
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Sign in,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:footer:footer-link-contact-us,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page middle CTA:Learn about RES,1,1,1


##############################################
# Registered Retirement Income Funds -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),25,15,15
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Accounts,6,5,5
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Open an account,5,5,5
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Education,5,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Sign in,2,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,2,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:About,2,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Investments,2,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1


##############################################
# Registered Retirement Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),34,27,26
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Open an account,12,11,10
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Accounts,4,4,4
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:About,5,3,3
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Investments,3,3,3
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Sign in,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:footer:footer-link-contact-us,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Read more about,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1


##############################################
# Tax Free Savings Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),109,81,80
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Sign in,35,27,27
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Open an account,29,27,27
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Accounts,19,12,11
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page middle CTA:Learn more about,11,9,9
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Pricing,7,7,7
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Investments,4,3,3
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:About,2,2,2
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page bottom CTA:Call us at 18888,1,1,1
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Education,1,1,1


##############################################
# US Dollar Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),9,7,7
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Sig,2,2,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Ope,2,2,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Accounts,1,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Investme,1,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Educatio,1,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1


##############################################
# Open a Practice Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),125,82,80
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:page top CTA:Sign in,50,44,42
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Accounts,50,38,38
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Investments,11,10,10
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:About,6,5,5
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Education,5,5,5
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Pricing,3,3,3


##############################################
# Open a Trading/Investing Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),2252,1678,1432
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,858,726,696
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,543,475,460
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,571,421,242
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,104,99,99
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,66,61,61
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,43,35,34
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,14,13,13
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Pricing,14,13,13
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,10,10,10
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Education,10,10,10


##############################################
# Learning Center -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),169,118,91
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Sign in,59,42,18
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Watch How-to videos,33,31,31
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Education,14,12,12
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Accounts,12,11,11
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Investments,10,10,10
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding the stock market,6,6,6
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:knowledge navigator,6,6,5
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Pricing,5,5,5
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:About,5,5,5
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Learn more about go,4,4,4


##############################################
# Why iTRADE -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),67,52,47
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Learn more abou,18,18,17
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:About,18,16,15
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Sign in,10,9,7
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Investments,7,7,7
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Accounts,6,6,6
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Pricing,3,3,3
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page middle CTA:Read about t,2,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Apply now,1,1,1


##############################################
# Where to Start -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),390,296,283
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about account opening,98,97,93
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about transfers,72,68,67
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn how to place a trade,66,64,64
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Sign in,46,32,26
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Accounts,24,23,23
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about contributing,15,15,15
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:About,17,12,12
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Investments,11,10,10
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:Open an account,8,8,8
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Education,8,8,8


##############################################
# Open an Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),2252,1678,1432
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,858,726,696
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,543,475,460
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,571,421,242
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,104,99,99
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,66,61,61
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,43,35,34
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,14,13,13
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Pricing,14,13,13
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,10,10,10
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Education,10,10,10


#=================================================================
# App Starts and Completions - EN + FR
# Report suite: Scotiabank Global
"# Date: May 8, 2022 - May 14, 2022"
# Segments: iTrade Hits + Application Process
#=================================================================


##############################################
# App Starts
##############################################
,Visits,non-customer
,Visits,Visits
Page,1318,59
/en/application/accounts,1205,53
your-information,1175,54
/en/application/your-information,805,29
/en/application/your-information/additional,674,21
/en/application/your-information/banking,649,20
/en/application/your-information/communication,647,20
/fr/application/accounts,42,3
/fr/application/your-information,23,2
/fr/application/your-information/communication,16,1
/fr/application/your-information/banking,16,1


##############################################
# App Completions
##############################################
,Visits,non-customer
,Visits,Visits
Page,486,11
account-confirmation,486,11
/en/application/account-confirmation,77,1


##############################################
# App Starts (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,227,67,1092,631
/en/application/accounts,197,60,1009,580
your-information,202,60,974,559
/en/application/your-information,114,31,692,354
/en/application/your-information/additional,81,22,593,290
/en/application/your-information/banking,75,22,574,279
/en/application/your-information/communication,74,22,573,278
/fr/application/accounts,13,2,29,14
/fr/application/your-information,4,0,19,8
/fr/application/your-information/communication,2,0,14,7
/fr/application/your-information/banking,2,0,14,7


##############################################
# App Completions (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,79,22,407,299
account-confirmation,79,22,407,298
/en/application/account-confirmation,6,2,71,60


