#=================================================================
# General info
# Report suite: Scotiabank Prod
"# Date: Feb 6, 2022 - Feb 12, 2022"
#=================================================================


##############################################
# iTrade
##############################################
Official Project Launch day:  Friday 6th August 2021
URL: https://www.scotiaitrade.com/en/home.html
Jira ticket : https://jira.agile.bns/browse/AADF-3107


##############################################
# How to use this Dashboard ?
##############################################
1 This dashboard is divided into multiple panels. All the panels are collapsed to increase the performance when dashboard loads.
"2 To Expand each panel, please look for an ""Left"" arrow next to ""X"" button and click on it."

"Please feel free to make changes to the dashboard, you can save your changes as your own copy. This dashboard will not be affected."
	To save your own copy follow these steps
Click on Project on the top
Click on Save as
Give appropriate name and save.
It will be saved in Workspace section under you profile. you can share your save dashboard too. Just click on share button above.


##############################################
# Read Me to understand more about the Metrics used for analytics
##############################################
Page Views:  Number of time page was loaded.
"Visits: A visit is defined as a sequence of consecutive page views without a 30-minute break, or continuous activity for 12 hours."
"Unique visitor: A unique visitor refers to a visitor who visits a site for the first time within a 2 years period. If visitor clears browser cookies or does not allow cookies, unique visitor count will be incremented every time when page is visited."
"Occurrences: The number of times a specific value is captured, plus the number of page views for which the given value persisted. In other words, Occurrences are sum of page views and page events. Occurrences are available in Analysis Workspace and in Ad Hoc Analysis."
"Bounces: If a visit consists of exactly one hit (ex: coming to web page and leaving without any further action) , the hit is considered a bounce."
Entries: the number of times a given dimension item is captured as the first value in a visit. This metric is helpful when you want to understand more about the first impressions visitors have on your site. Seeing the first values of a dimension can help you understand and optimize the experience a new visitor gets
Bounce Rate (Bounces/Entries): the ratio of visits that contained exactly one hit compared to the number of visits on that page. This metric is calculated using the formula Bounces divided by Entries.
Exits: The 'Exits' metric shows the number of times a given dimension item is captured as the last value in a visit.
Exit Rate: The percentage of traffic to a page for whom that was the last page or piece of content. This metric is calculate using formula Exits divided by Visits


#=================================================================
# iTrade Dashboard - EN
# Report suite: Scotiabank Global
"# Date: Feb 6, 2022 - Feb 12, 2022"
"# Segments: iTrade Hits, en"
# URL: https://www.scotiaitrade.com/en/home.html
# Jira ticket : https://jira.agile.bns/browse/AADF-3107
#=================================================================


##############################################
# Pages Visited
##############################################
,Page Views,Visits,Unique Visitors,Time Spent per Visit (seconds)
Page,77578,52075,32655,147.7122700431524
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,27625,23747,11780,83.53229353106623
SB:en:itrade:Winter Offer | Scotia iTRADE®,14703,13430,10956,79.20693692375238
SB:en:itrade:Winter Offer - Triage,4226,3380,3041,70.44120569725075
SB:en:itrade:Winter Offer for Existing Clients | Scotia iTRADE®,4155,3615,3061,234.2731451083388
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®,3565,2857,2362,101.34627126035761
SB:en:itrade:Scotia iTRADE® forms library - find all forms here,2746,2306,1553,290.23085163363686
SB:en:itrade:Competitive pricing | Scotia iTRADE,1326,1179,988,236.35608308605342
SB:en:itrade:Contact us - customer support | Scotia iTRADE®,1087,1013,888,292.02680965147454
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®,820,634,518,234.88397790055248
SB:en:itrade:Winter Offer - Confirmation | Scotia iTRADE®,788,708,620,224.71428571428572


##############################################
# URLs Visited
##############################################
,Page Views,Visits,Unique Visitors
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:Education,8,8,8
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page top CTA:Sign in,6,6,6
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page top CTA:Open an ac,4,4,4
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:About,4,3,3
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page bottom CTA:Open an,1,1,1


##############################################
# Open Options Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),70,50,48
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Open an account,16,15,15
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Sign in,12,12,11
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Investments,10,9,9
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Accounts,9,8,8
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Education,8,8,8
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:About,7,6,6
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Pricing,5,5,5
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page bottom CTA:Open an account,2,2,2
SB:en:itrade:Open options trading account online | Scotia iTRADE®:footer:footer-link-contact-us,1,1,1


##############################################
# Buy Stocks from Equity Market -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),59,46,46
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Investm,23,19,19
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Pricing,10,10,10
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Op,7,6,6
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Account,6,6,6
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Si,5,5,5
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Educati,4,4,4
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page middle CTA,3,3,3
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Inversi,1,1,1


##############################################
# Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),374,290,276
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Read more a,198,182,179
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Open an acc,54,52,51
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Accounts,50,37,35
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Investments,26,21,21
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Pricing,13,11,10
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:About,11,10,8
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Sign in,9,9,9
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Education,7,7,7
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:footer:footer-link-conta,4,4,4
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:О,2,2,1


##############################################
# Non Personal Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),38,22,22
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Accounts,15,12,12
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:About,10,6,6
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Investments,6,6,6
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Pricing,3,3,3
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Education,1,1,1
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Счета,1,1,1
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:footer:footer-link-contact-us,1,1,1
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:page top CTA:Sign in,1,1,1


##############################################
# Non  Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),284,206,195
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:start application,136,123,117
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Accounts,48,38,38
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Open an account,28,28,28
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Investments,20,18,18
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Sign in,19,18,17
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Education,11,10,10
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:About,10,10,10
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Pricing,9,9,9
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:footer:footer-link-contact-us,2,2,2
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:footer:footer-link-open-an-accoun,1,1,1


##############################################
# Registered Education Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),34,25,25
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Open an account,20,19,19
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Accounts,4,4,4
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Sign in,6,3,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Investments,2,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:About,1,1,1


##############################################
# Registered Retirement Income Funds -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),19,18,15
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Sign in,7,7,4
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,5,5,5
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Open an account,3,3,3
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Accounts,3,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Investments,1,1,1


##############################################
# Registered Retirement Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),87,62,60
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Open an account,24,24,24
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Sign in,17,11,9
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Accounts,11,11,11
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Investments,9,9,9
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Pricing,9,9,9
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:About,5,5,5
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,5,5,5
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Education,3,3,3
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Read more about,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:footer:footer-link-contact-us,2,2,2


##############################################
# Tax Free Savings Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),291,236,200
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Sign in,137,116,84
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Open an account,79,73,70
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page middle CTA:Learn more about,16,16,16
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Accounts,15,14,14
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Pricing,13,13,13
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:About,11,10,10
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Investments,9,8,8
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page bottom CTA:Call us at 18888,7,7,7
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:footer:footer-link-contact-us,2,2,2
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:footer:footer-link-open-an-accou,2,1,1


##############################################
# US Dollar Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),10,9,9
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Ope,5,5,5
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Accounts,3,2,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Sig,1,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Educatio,1,1,1


##############################################
# Open a Practice Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),228,143,130
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:page top CTA:Sign in,81,69,57
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Accounts,88,61,61
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Investments,27,27,27
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:About,15,14,14
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Education,9,8,8
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Pricing,5,5,5
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:footer:footer-link-contact-us,2,2,2
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:footer:footer-link-open-an-acc,1,1,1


##############################################
# Open a Trading/Investing Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),3018,2251,1865
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,1297,1054,979
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,738,645,628
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,615,496,271
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,162,155,150
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,75,71,70
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,37,35,35
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,28,26,26
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,15,14,14
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,14,14,14
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Education,14,14,14


##############################################
# Learning Center -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),377,239,168
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Sign in,111,89,34
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Watch How-to videos,52,42,41
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding the stock market,32,31,31
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Accounts,28,26,22
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Education,33,25,24
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Investments,27,23,21
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Learn more about kn,20,18,17
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:About,16,15,12
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding Mutual Funds,9,9,9
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Pricing,9,9,9


##############################################
# Why iTRADE -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),100,74,69
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Learn more abou,26,24,23
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:About,15,14,14
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Sign in,14,13,11
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Investments,12,12,12
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Accounts,8,7,7
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Pricing,4,4,3
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page middle CTA:Read about t,3,3,3
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Open an acco,3,3,3
"SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Accounts
",4,2,1
"SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Investments
",3,1,1


##############################################
# Where to Start -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),478,358,349
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about transfers,106,102,100
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about account opening,100,100,100
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn how to place a trade,83,80,80
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Sign in,40,35,31
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Accounts,31,31,31
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:About,35,30,30
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about contributing,23,20,20
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Investments,15,15,15
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Education,6,5,5
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:Watch video to learn how,10,4,4


##############################################
# Open an Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),3018,2251,1865
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,1297,1054,979
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,738,645,628
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,615,496,271
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,162,155,150
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,75,71,70
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,37,35,35
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,28,26,26
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,15,14,14
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,14,14,14
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Education,14,14,14


#=================================================================
# App Starts and Completions - EN + FR
# Report suite: Scotiabank Global
"# Date: Feb 6, 2022 - Feb 12, 2022"
# Segments: iTrade Hits + Application Process
#=================================================================


##############################################
# App Starts
##############################################
,Visits,customer
,Visits,Visits
Page,1942,1263
/en/application/accounts,1767,1162
your-information,1749,1144
/en/application/your-information,1372,886
/en/application/your-information/additional,1204,765
/en/application/your-information/banking,1165,747
/en/application/your-information/communication,1156,743
/fr/application/accounts,75,38
/fr/application/your-information,49,25
/fr/application/your-information/additional,42,25
/fr/application/your-information/communication,40,24


##############################################
# App Completions
##############################################
,Visits,customer
,Visits,Visits
Page,940,719
account-confirmation,937,716
/en/application/account-confirmation,104,79
/fr/application/account-confirmation,3,1


##############################################
# App Starts (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,358,189,1584,1074
/en/application/accounts,320,173,1447,989
your-information,319,170,1430,974
/en/application/your-information,199,105,1173,781
/en/application/your-information/additional,148,80,1056,685
/en/application/your-information/banking,139,75,1026,672
/en/application/your-information/communication,139,75,1017,668
/fr/application/accounts,19,5,56,33
/fr/application/your-information,8,1,41,24
/fr/application/your-information/additional,5,1,37,24
/fr/application/your-information/communication,3,1,37,23


##############################################
# App Completions (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,144,78,796,641
account-confirmation,143,78,794,638
/en/application/account-confirmation,19,8,85,71
/fr/application/account-confirmation,0,0,3,1


