#=================================================================
# General info
# Report suite: Scotiabank Prod
"# Date: Aug 7, 2022 - Aug 13, 2022"
#=================================================================


##############################################
# iTrade
##############################################
Official Project Launch day:  Friday 6th August 2021
URL: https://www.scotiaitrade.com/en/home.html
Jira ticket : https://jira.agile.bns/browse/AADF-3107


##############################################
# How to use this Dashboard ?
##############################################
1 This dashboard is divided into multiple panels. All the panels are collapsed to increase the performance when dashboard loads.
"2 To Expand each panel, please look for an ""Left"" arrow next to ""X"" button and click on it."

"Please feel free to make changes to the dashboard, you can save your changes as your own copy. This dashboard will not be affected."
	To save your own copy follow these steps
Click on Project on the top
Click on Save as
Give appropriate name and save.
It will be saved in Workspace section under you profile. you can share your save dashboard too. Just click on share button above.


##############################################
# Read Me to understand more about the Metrics used for analytics
##############################################
Page Views:  Number of time page was loaded.
"Visits: A visit is defined as a sequence of consecutive page views without a 30-minute break, or continuous activity for 12 hours."
"Unique visitor: A unique visitor refers to a visitor who visits a site for the first time within a 2 years period. If visitor clears browser cookies or does not allow cookies, unique visitor count will be incremented every time when page is visited."
"Occurrences: The number of times a specific value is captured, plus the number of page views for which the given value persisted. In other words, Occurrences are sum of page views and page events. Occurrences are available in Analysis Workspace and in Ad Hoc Analysis."
"Bounces: If a visit consists of exactly one hit (ex: coming to web page and leaving without any further action) , the hit is considered a bounce."
Entries: the number of times a given dimension item is captured as the first value in a visit. This metric is helpful when you want to understand more about the first impressions visitors have on your site. Seeing the first values of a dimension can help you understand and optimize the experience a new visitor gets
Bounce Rate (Bounces/Entries): the ratio of visits that contained exactly one hit compared to the number of visits on that page. This metric is calculated using the formula Bounces divided by Entries.
Exits: The 'Exits' metric shows the number of times a given dimension item is captured as the last value in a visit.
Exit Rate: The percentage of traffic to a page for whom that was the last page or piece of content. This metric is calculate using formula Exits divided by Visits


#=================================================================
# iTrade Dashboard - EN
# Report suite: Scotiabank Global
"# Date: Aug 7, 2022 - Aug 13, 2022"
"# Segments: iTrade Hits, en"
# URL: https://www.scotiaitrade.com/en/home.html
# Jira ticket : https://jira.agile.bns/browse/AADF-3107
#=================================================================


##############################################
# Pages Visited
##############################################
,Page Views,Visits,Unique Visitors,Time Spent per Visit (seconds)
Page,41188,34829,28364,100.7292766051011
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,19574,18300,13354,57.177185044058106
SB:en:itrade:Scotia itrade mobile application terms and conditions,3391,2590,2475,58.78007761966365
SB:en:itrade:Scotia iTRADE® forms library - find all forms here,1939,1573,1065,286.7911338448423
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®,1294,1197,1100,47.68557336621455
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE,1216,1173,1158,68.71232876712328
SB:en:itrade:Special offers & exclusive programs | Scotia iTRADE®,1211,1135,1067,126.10859728506787
SB:en:itrade:Competitive pricing | Scotia iTRADE,865,808,717,202.99445983379502
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®,831,811,809,154.575
SB:en:itrade:Contact us - customer support | Scotia iTRADE®,647,627,578,254.8421052631579
SB:en:itrade:Scotia iTRADE® Trading Desk™ - one page trading console,479,454,284,47.73371104815864


##############################################
# URLs Visited
##############################################
,Page Views,Visits,Unique Visitors
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page middle CTA:Learn m,1,1,1
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:footer:footer-link-cont,1,1,1


##############################################
# Open Options Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),37,26,26
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Accounts,6,6,6
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Investments,8,5,5
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Open an account,4,4,4
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:About,4,4,4
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Sign in,4,4,4
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Education,5,3,3
SB:en:itrade:Open options trading account online | Scotia iTRADE®:footer:footer-link-contact-us,3,3,3
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page bottom CTA:Open an account,2,2,2
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Pricing,1,1,1


##############################################
# Buy Stocks from Equity Market -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),26,23,22
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Pricing,6,6,6
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Investm,5,5,4
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page middle CTA,4,4,4
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Educati,3,3,3
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:About,2,2,2
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Op,2,2,2
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Si,2,2,2
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Account,1,1,1
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:footer:footer-l,1,1,1


##############################################
# Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),134,115,111
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Read more a,85,79,77
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Accounts,21,19,17
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Open an acc,8,7,7
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Investments,6,6,6
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:About,4,4,4
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Sign in,4,4,4
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Education,4,3,3
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Pricing,2,2,2


##############################################
# Non Personal Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),17,13,13
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Accounts,4,4,4
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:footer:footer-link-contact-us,4,4,4
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:page top CTA:Sign in,3,3,3
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:About,2,2,2
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Education,1,1,1
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Investments,1,1,1


##############################################
# Non  Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),132,103,95
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:start application,58,54,52
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Accounts,20,19,17
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Open an account,16,16,13
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Investments,11,11,11
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Pricing,10,9,9
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Sign in,7,7,7
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:About,4,4,4
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Education,3,3,3
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:footer:footer-youtube,2,1,1
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:footer:footer-link-contact-us,1,1,1


##############################################
# Registered Education Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),22,16,16
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Open an account,8,8,8
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Accounts,4,3,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:About,3,2,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:footer:footer-link-open-an-acco,2,2,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page middle CTA:Learn about RES,2,2,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Education,2,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Sign in,1,1,1


##############################################
# Registered Retirement Income Funds -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),11,10,10
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,5,5,5
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Accounts,3,3,3
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Open an account,2,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:footer:footer-link-contact-us,1,1,1


##############################################
# Registered Retirement Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),22,21,20
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Open an account,11,11,11
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Sign in,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Accounts,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Investments,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Read more about,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:footer:footer-link-contact-us,1,1,1


##############################################
# Tax Free Savings Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),74,63,61
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Sign in,35,32,30
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Open an account,19,19,19
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Investments,7,7,7
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Accounts,5,5,5
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page middle CTA:Learn more about,4,4,4
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:About,2,2,2
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Pricing,2,2,2


##############################################
# US Dollar Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),10,8,6
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Accounts,4,3,3
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Sig,3,3,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Investme,1,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Ope,1,1,1


##############################################
# Open a Practice Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),94,65,64
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:page top CTA:Sign in,35,28,27
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Accounts,35,26,26
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Investments,12,12,12
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Pricing,5,5,5
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Education,4,4,4
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:About,3,3,3


##############################################
# Open a Trading/Investing Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),930,801,717
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,306,285,211
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,300,270,266
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,222,204,202
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,34,34,34
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,27,25,24
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,15,14,14
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,11,11,11
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,4,4,4
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Get directio,3,3,3
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,3,3,3


##############################################
# Learning Center -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),117,81,69
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Sign in,27,19,10
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Watch How-to videos,16,16,16
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Education,12,12,12
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Accounts,12,12,11
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:About,12,10,10
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Investments,9,9,9
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Pricing,6,6,6
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Learn more about go,4,4,4
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Open an account,4,4,4
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding the stock market,3,3,3


##############################################
# Why iTRADE -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),50,30,30
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Learn more abou,12,11,11
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Accounts,8,8,8
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Investments,9,6,6
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Sign in,6,6,6
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Education,6,4,4
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:About,6,4,4
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page middle CTA:Read about t,2,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Pricing,1,1,1


##############################################
# Where to Start -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),287,229,229
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about account opening,91,89,89
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn how to place a trade,49,49,49
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about transfers,43,43,43
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:Open an account,18,16,16
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:About,16,14,14
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Accounts,16,13,13
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Sign in,12,12,12
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Investments,15,10,10
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about contributing,9,9,9
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Education,5,5,5


##############################################
# Open an Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),930,801,717
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,306,285,211
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,300,270,266
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,222,204,202
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,34,34,34
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,27,25,24
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,15,14,14
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,11,11,11
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,4,4,4
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Get directio,3,3,3
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,3,3,3


#=================================================================
# App Starts and Completions - EN + FR
# Report suite: Scotiabank Global
"# Date: Aug 7, 2022 - Aug 13, 2022"
# Segments: iTrade Hits + Application Process
#=================================================================


##############################################
# App Starts
##############################################
,Visits,customer
,Visits,Visits
Page,956,484
/en/application/accounts,893,451
your-information,846,433
/en/application/your-information,665,337
/en/application/your-information/additional,574,287
/en/application/your-information/banking,557,281
/en/application/your-information/communication,550,278
/fr/application/accounts,28,15
/fr/application/your-information,17,7
/fr/application/your-information/additional,14,6
/fr/application/your-information/communication,12,5


##############################################
# App Completions
##############################################
,Visits,customer
,Visits,Visits
Page,424,296
account-confirmation,424,295
/en/application/account-confirmation,61,47
/fr/application/account-confirmation,1,1


##############################################
# App Starts (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,214,71,742,413
/en/application/accounts,200,68,693,383
your-information,190,67,656,366
/en/application/your-information,127,52,538,285
/en/application/your-information/additional,93,42,481,245
/en/application/your-information/banking,89,41,468,240
/en/application/your-information/communication,86,39,464,239
/fr/application/accounts,5,2,23,13
/fr/application/your-information,3,2,14,5
/fr/application/your-information/additional,2,1,12,5
/fr/application/your-information/communication,2,1,10,4


##############################################
# App Completions (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,90,39,334,257
account-confirmation,90,39,334,256
/en/application/account-confirmation,11,5,50,42
/fr/application/account-confirmation,0,0,1,1


