#=================================================================
# General info
# Report suite: Scotiabank Prod
"# Date: Mar 6, 2022 - Mar 12, 2022"
#=================================================================


##############################################
# iTrade
##############################################
Official Project Launch day:  Friday 6th August 2021
URL: https://www.scotiaitrade.com/en/home.html
Jira ticket : https://jira.agile.bns/browse/AADF-3107


##############################################
# How to use this Dashboard ?
##############################################
1 This dashboard is divided into multiple panels. All the panels are collapsed to increase the performance when dashboard loads.
"2 To Expand each panel, please look for an ""Left"" arrow next to ""X"" button and click on it."

"Please feel free to make changes to the dashboard, you can save your changes as your own copy. This dashboard will not be affected."
	To save your own copy follow these steps
Click on Project on the top
Click on Save as
Give appropriate name and save.
It will be saved in Workspace section under you profile. you can share your save dashboard too. Just click on share button above.


##############################################
# Read Me to understand more about the Metrics used for analytics
##############################################
Page Views:  Number of time page was loaded.
"Visits: A visit is defined as a sequence of consecutive page views without a 30-minute break, or continuous activity for 12 hours."
"Unique visitor: A unique visitor refers to a visitor who visits a site for the first time within a 2 years period. If visitor clears browser cookies or does not allow cookies, unique visitor count will be incremented every time when page is visited."
"Occurrences: The number of times a specific value is captured, plus the number of page views for which the given value persisted. In other words, Occurrences are sum of page views and page events. Occurrences are available in Analysis Workspace and in Ad Hoc Analysis."
"Bounces: If a visit consists of exactly one hit (ex: coming to web page and leaving without any further action) , the hit is considered a bounce."
Entries: the number of times a given dimension item is captured as the first value in a visit. This metric is helpful when you want to understand more about the first impressions visitors have on your site. Seeing the first values of a dimension can help you understand and optimize the experience a new visitor gets
Bounce Rate (Bounces/Entries): the ratio of visits that contained exactly one hit compared to the number of visits on that page. This metric is calculated using the formula Bounces divided by Entries.
Exits: The 'Exits' metric shows the number of times a given dimension item is captured as the last value in a visit.
Exit Rate: The percentage of traffic to a page for whom that was the last page or piece of content. This metric is calculate using formula Exits divided by Visits


#=================================================================
# iTrade Dashboard - EN
# Report suite: Scotiabank Global
"# Date: Mar 6, 2022 - Mar 12, 2022"
"# Segments: iTrade Hits, en"
# URL: https://www.scotiaitrade.com/en/home.html
# Jira ticket : https://jira.agile.bns/browse/AADF-3107
#=================================================================


##############################################
# Pages Visited
##############################################
,Page Views,Visits,Unique Visitors,Time Spent per Visit (seconds)
Page,69138,47858,28713,131.9608670181605
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,28153,24218,11940,76.68684930192391
SB:en:itrade:Winter Offer | Scotia iTRADE®,12503,11203,8548,64.41697040384896
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®,3255,2577,2087,96.26744186046511
SB:en:itrade:Winter Offer for Existing Clients | Scotia iTRADE®,2759,2465,2074,216.63211125158028
SB:en:itrade:Scotia iTRADE® forms library - find all forms here,2693,2215,1508,299.4181204276871
SB:en:itrade:Winter Offer - Triage,1309,1043,944,80.70793650793651
SB:en:itrade:Competitive pricing | Scotia iTRADE,1202,1067,910,222.79638752052546
SB:en:itrade:Contact us - customer support | Scotia iTRADE®,1102,1002,850,286.59718309859153
SB:en:itrade:Scotia iTRADE® Trading Desk™ - one page trading console,690,590,297,54.97131931166348
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®,663,499,428,209.97979797979798


##############################################
# URLs Visited
##############################################
,Page Views,Visits,Unique Visitors
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:Pricing,4,4,4
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:About,4,3,3
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:Education,3,3,3
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:footer:footer-link-cont,3,3,3
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page middle CTA:See mor,1,1,1


##############################################
# Open Options Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),44,28,26
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Open an account,11,9,9
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Education,8,8,8
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Sign in,6,6,5
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Accounts,5,5,5
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Pricing,5,4,4
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Investments,4,4,4
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page bottom CTA:Open an account,2,2,2


##############################################
# Buy Stocks from Equity Market -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),71,50,50
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Investm,16,15,15
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Account,14,12,12
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page middle CTA,10,9,9
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Pricing,8,8,8
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Educati,8,7,7
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Op,5,5,5
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:About,4,4,4
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Si,4,3,3
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:footer:footer-l,2,1,1


##############################################
# Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),416,304,272
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Read more a,208,184,180
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Open an acc,54,54,47
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Accounts,67,46,38
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Investments,30,19,17
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Sign in,24,19,16
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:About,22,16,13
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Education,4,4,4
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Pricing,4,4,4
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:footer:footer-link-conta,3,3,3


##############################################
# Non Personal Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),54,26,24
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Accounts,30,21,19
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Investments,10,8,8
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:About,4,4,4
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Pricing,4,4,4
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:page top CTA:Sign in,2,1,1
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:page middle CTA:Find a local Scotia,1,1,1
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:footer:footer-link-contact-us,1,1,1


##############################################
# Non  Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),317,222,198
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:start application,135,116,109
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Accounts,61,49,43
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Open an account,29,28,27
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Investments,27,23,22
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Pricing,21,20,20
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Sign in,21,17,17
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:About,16,16,15
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Education,4,4,4
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:footer:footer-link-contact-us,3,3,3


##############################################
# Registered Education Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),32,26,25
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Open an account,15,13,13
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Sign in,5,5,5
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Accounts,4,4,4
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page middle CTA:Read more about,2,2,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Investments,2,2,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page bottom CTA:Call us at 1888,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Education,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page middle CTA:Learn about RES,1,1,1


##############################################
# Registered Retirement Income Funds -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),11,9,9
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Open an account,5,5,5
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Accounts,3,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Sign in,1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,1,1,1


##############################################
# Registered Retirement Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),131,97,94
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Open an account,60,54,53
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Accounts,15,15,15
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Sign in,14,13,13
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Pricing,10,9,9
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:About,8,8,8
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,7,7,7
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Investments,6,6,6
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:footer:footer-link-contact-us,5,4,4
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Read more about,3,3,3
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Education,3,3,3


##############################################
# Tax Free Savings Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),293,242,178
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Sign in,155,138,82
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Open an account,71,69,63
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Accounts,17,14,14
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Investments,15,11,11
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page middle CTA:Learn more about,12,10,10
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Pricing,7,7,7
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:About,10,6,6
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:footer:footer-link-contact-us,2,2,2
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page bottom CTA:Call us at 18888,2,2,2
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Education,2,2,2


##############################################
# US Dollar Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),24,14,13
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Accounts,6,6,6
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Ope,9,4,4
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Investme,3,3,3
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Sig,3,2,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:About,1,1,1


##############################################
# Open a Practice Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),194,112,101
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:page top CTA:Sign in,65,55,47
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Accounts,78,46,45
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Investments,17,15,14
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:About,15,14,14
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Education,10,10,9
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Pricing,7,7,7
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:footer:footer-link-contact-us,2,2,2


##############################################
# Open a Trading/Investing Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),3176,2186,1780
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,1353,1043,966
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,743,645,602
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,663,497,262
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,142,137,134
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,104,87,82
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,43,39,39
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,43,38,38
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Pricing,20,20,20
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Education,26,18,18
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,15,14,14


##############################################
# Learning Center -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),306,204,149
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Sign in,86,66,23
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Watch How-to videos,50,44,44
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Accounts,30,26,25
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Investments,25,22,22
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Education,22,20,20
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding the stock market,19,18,18
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:About,16,13,13
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Open an account,10,9,9
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Learn more about go,10,9,8
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Pricing,9,9,9


##############################################
# Why iTRADE -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),72,59,55
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Learn more abou,19,18,18
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Sign in,18,18,16
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:About,17,15,15
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Accounts,5,4,4
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Investments,4,4,4
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:footer:footer-youtube,2,1,1
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page middle CTA:Read about t,1,1,1
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Open an acco,1,1,1
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Education,1,1,1


##############################################
# Where to Start -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),429,324,311
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about transfers,97,93,91
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about account opening,86,84,84
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn how to place a trade,52,52,51
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about contributing,34,32,31
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Accounts,34,30,30
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Sign in,34,29,28
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:About,19,19,18
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Investments,19,18,18
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Education,16,14,14
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Pricing,9,9,9


##############################################
# Open an Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),3176,2186,1780
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,1353,1043,966
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,743,645,602
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,663,497,262
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,142,137,134
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,104,87,82
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,43,39,39
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,43,38,38
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Pricing,20,20,20
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Education,26,18,18
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,15,14,14


#=================================================================
# App Starts and Completions - EN + FR
# Report suite: Scotiabank Global
"# Date: Mar 6, 2022 - Mar 12, 2022"
# Segments: iTrade Hits + Application Process
#=================================================================


##############################################
# App Starts
##############################################
,Visits,customer
,Visits,Visits
Page,2014,1139
/en/application/accounts,1856,1033
your-information,1810,1030
/en/application/your-information,1401,749
/en/application/your-information/additional,1192,630
/en/application/your-information/banking,1152,621
/en/application/your-information/communication,1137,612
/fr/application/accounts,57,33
/fr/application/your-information,39,24
/fr/application/your-information/additional,28,17
/fr/application/your-information/communication,26,16


##############################################
# App Completions
##############################################
,Visits,customer
,Visits,Visits
Page,909,646
account-confirmation,907,645
/en/application/account-confirmation,127,108
/fr/application/account-confirmation,4,2


##############################################
# App Starts (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,349,167,1665,972
/en/application/accounts,315,148,1541,885
your-information,315,156,1495,874
/en/application/your-information,205,91,1196,658
/en/application/your-information/additional,143,65,1049,565
/en/application/your-information/banking,125,58,1027,563
/en/application/your-information/communication,122,57,1015,555
/fr/application/accounts,16,8,41,25
/fr/application/your-information,10,5,29,19
/fr/application/your-information/additional,5,2,23,15
/fr/application/your-information/communication,5,2,21,14


##############################################
# App Completions (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,134,64,775,582
account-confirmation,133,64,774,581
/en/application/account-confirmation,9,4,118,104
/fr/application/account-confirmation,0,0,4,2


