#=================================================================
# General info
# Report suite: Scotiabank Prod
"# Date: Dec 12, 2021 - Dec 18, 2021"
#=================================================================


##############################################
# iTrade
##############################################
Official Project Launch day:  Friday 6th August 2021
URL: https://www.scotiaitrade.com/en/home.html
Jira ticket : https://jira.agile.bns/browse/AADF-3107


##############################################
# How to use this Dashboard ?
##############################################
1 This dashboard is divided into multiple panels. All the panels are collapsed to increase the performance when dashboard loads.
"2 To Expand each panel, please look for an ""Left"" arrow next to ""X"" button and click on it."

"Please feel free to make changes to the dashboard, you can save your changes as your own copy. This dashboard will not be affected."
	To save your own copy follow these steps
Click on Project on the top
Click on Save as
Give appropriate name and save.
It will be saved in Workspace section under you profile. you can share your save dashboard too. Just click on share button above.


##############################################
# Read Me to understand more about the Metrics used for analytics
##############################################
Page Views:  Number of time page was loaded.
"Visits: A visit is defined as a sequence of consecutive page views without a 30-minute break, or continuous activity for 12 hours."
"Unique visitor: A unique visitor refers to a visitor who visits a site for the first time within a 2 years period. If visitor clears browser cookies or does not allow cookies, unique visitor count will be incremented every time when page is visited."
"Occurrences: The number of times a specific value is captured, plus the number of page views for which the given value persisted. In other words, Occurrences are sum of page views and page events. Occurrences are available in Analysis Workspace and in Ad Hoc Analysis."
"Bounces: If a visit consists of exactly one hit (ex: coming to web page and leaving without any further action) , the hit is considered a bounce."
Entries: the number of times a given dimension item is captured as the first value in a visit. This metric is helpful when you want to understand more about the first impressions visitors have on your site. Seeing the first values of a dimension can help you understand and optimize the experience a new visitor gets
Bounce Rate (Bounces/Entries): the ratio of visits that contained exactly one hit compared to the number of visits on that page. This metric is calculated using the formula Bounces divided by Entries.
Exits: The 'Exits' metric shows the number of times a given dimension item is captured as the last value in a visit.
Exit Rate: The percentage of traffic to a page for whom that was the last page or piece of content. This metric is calculate using formula Exits divided by Visits


#=================================================================
# iTrade Dashboard - EN
# Report suite: Scotiabank Global
"# Date: Dec 12, 2021 - Dec 18, 2021"
"# Segments: iTrade Hits, en"
# URL: https://www.scotiaitrade.com/en/home.html
# Jira ticket : https://jira.agile.bns/browse/AADF-3107
#=================================================================


##############################################
# Pages Visited
##############################################
,Page Views,Visits,Unique Visitors,Time Spent per Visit (seconds)
Page,84922,62616,43353,161.0774348237201
SB:en:itrade:Winter Offer | Scotia iTRADE®,27986,26239,22614,183.5435577543558
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,26359,22725,11643,74.5893177007002
SB:en:itrade:Winter Offer for Existing Clients | Scotia iTRADE®,3879,3438,2814,274.6577253218884
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®,3430,2741,2208,80.92433910665451
SB:en:itrade:Scotia iTRADE® forms library - find all forms here,2518,2078,1380,325.73135198135196
SB:en:itrade:Winter Offer - Triage,1312,1004,873,45.00545851528384
SB:en:itrade:Competitive pricing | Scotia iTRADE,1301,1171,1010,254.1739837398374
SB:en:itrade:Contact us - customer support | Scotia iTRADE®,843,776,673,273.0103448275862
SB:en:itrade:Scotia iTRADE® iClub - two level membership program | Scotia iTRADE®,820,686,620,82.94392523364486
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE,778,657,593,93.90084388185655


##############################################
# URLs Visited
##############################################
,Page Views,Visits,Unique Visitors
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:Accounts,4,4,4
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page top CTA:Sign in,4,4,4
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page top CTA:Open an ac,2,2,2
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:footer:footer-link-cont,2,2,2
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:Pricing,1,1,1
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:nav-btn:Education,1,1,1


##############################################
# Open Options Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),54,40,37
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Investments,12,11,11
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Open an account,10,10,9
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Accounts,12,9,8
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Sign in,7,6,6
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:About,4,4,4
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page bottom CTA:Open an account,3,3,3
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Pricing,3,3,3
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Open options trading account online | Scotia iTRADE®:footer:footer-link-contact-us,1,1,1


##############################################
# Buy Stocks from Equity Market -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),53,39,38
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Investm,13,12,12
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page middle CTA,8,7,7
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Educati,7,7,7
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Pricing,7,7,7
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Si,7,6,5
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Account,6,6,6
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Op,3,3,3
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:About,2,2,2


##############################################
# Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),216,163,152
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Read more a,143,126,119
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Accounts,25,18,18
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Open an acc,15,14,13
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Investments,13,11,11
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Sign in,8,8,8
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:About,5,4,4
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Education,4,3,3
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Pricing,3,3,3


##############################################
# Non Personal Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),35,20,19
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Accounts,12,10,10
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Investments,9,7,7
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:page top CTA:Sign in,5,4,4
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Education,4,4,4
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:About,2,2,2
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:footer:footer-link-contact-us,1,1,1


##############################################
# Non  Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),251,185,169
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:start application,124,114,108
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Accounts,36,27,25
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Sign in,22,19,13
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Investments,22,16,15
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Open an account,17,16,16
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Pricing,12,12,12
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:About,9,9,9
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Education,6,6,6
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:footer:footer-link-contact-us,3,3,3


##############################################
# Registered Education Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),37,32,31
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Open an account,21,20,20
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page middle CTA:Learn about RES,5,5,5
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Accounts,3,3,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:About,3,3,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Investments,2,2,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page middle CTA:Read more about,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Sign in,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page bottom CTA:Call us at 1888,1,1,1


##############################################
# Registered Retirement Income Funds -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),21,19,17
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Open an account,7,7,7
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,6,6,6
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Accounts,5,5,5
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Sign in,2,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1


##############################################
# Registered Retirement Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),54,42,39
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Open an account,18,16,16
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Accounts,11,11,11
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Investments,9,6,6
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Sign in,5,5,5
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Education,3,3,3
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Read more about,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:footer:footer-link-contact-us,1,1,1


##############################################
# Tax Free Savings Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),267,189,153
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Sign in,138,98,63
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Open an account,63,54,53
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Accounts,21,19,19
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Investments,16,15,15
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:About,9,9,9
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page middle CTA:Learn more about,9,9,9
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Pricing,7,7,7
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page bottom CTA:Call us at 18888,3,3,3
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Education,1,1,1


##############################################
# US Dollar Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),11,9,9
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Ope,4,4,4
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Accounts,2,2,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Sig,2,2,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Investme,1,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1


##############################################
# Open a Practice Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),161,116,112
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:page top CTA:Sign in,68,64,60
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Accounts,55,40,40
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Investments,16,13,13
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:About,10,10,10
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Pricing,7,7,7
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Education,5,4,4


##############################################
# Open a Trading/Investing Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),3440,2391,1961
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,1603,1192,1092
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,753,598,346
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,649,573,548
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,143,139,136
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,100,90,89
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,52,45,44
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,43,41,41
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,23,23,22
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,20,18,17
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Education,20,17,17


##############################################
# Learning Center -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),270,177,132
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Sign in,65,52,23
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Watch How-to videos,57,46,44
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Accounts,32,27,25
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Learn more about kn,21,20,19
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Education,26,18,16
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding the stock market,16,14,13
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Investments,14,13,13
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:About,9,8,8
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding Mutual Funds,8,8,8
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Pricing,5,5,5


##############################################
# Why iTRADE -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),84,59,55
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Learn more abou,27,23,23
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Sign in,20,18,16
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Accounts,11,9,8
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:About,7,7,7
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Investments,6,6,6
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page middle CTA:Read about t,4,4,4
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Education,4,4,4
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Open an acco,2,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Phone 188876,2,1,1
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:footer:footer-link-contact-u,1,1,1


##############################################
# Where to Start -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),501,335,329
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about transfers,98,97,95
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about account opening,91,89,89
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn how to place a trade,84,80,79
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Sign in,32,29,27
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Accounts,24,22,22
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Investments,23,19,19
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:About,19,16,16
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Education,17,16,16
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about contributing,16,16,16
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page middle CTA:Watch videos to learn how,14,13,13


##############################################
# Open an Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),3440,2391,1961
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,1603,1192,1092
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,753,598,346
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,649,573,548
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,143,139,136
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,100,90,89
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,52,45,44
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,43,41,41
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,23,23,22
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,20,18,17
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Education,20,17,17


#=================================================================
# App Starts and Completions - EN + FR
# Report suite: Scotiabank Global
"# Date: Dec 12, 2021 - Dec 18, 2021"
# Segments: iTrade Hits + Application Process
#=================================================================


##############################################
# App Starts
##############################################
,Visits,customer
,Visits,Visits
Page,1480,802
/en/application/accounts,1354,729
your-information,1295,708
/en/application/your-information,1043,540
/en/application/your-information/additional,914,455
/en/application/your-information/banking,892,448
/en/application/your-information/communication,887,443
/fr/application/accounts,39,16
/fr/application/your-information,27,10
/fr/application/your-information/communication,22,9
/fr/application/your-information/banking,22,9


##############################################
# App Completions
##############################################
,Visits,customer
,Visits,Visits
Page,623,481
account-confirmation,622,479
/en/application/account-confirmation,94,77


##############################################
# App Starts (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,216,102,1264,700
/en/application/accounts,191,95,1163,634
your-information,193,92,1102,616
/en/application/your-information,131,66,912,474
/en/application/your-information/additional,97,45,817,410
/en/application/your-information/banking,90,44,802,404
/en/application/your-information/communication,90,44,797,399
/fr/application/accounts,9,0,30,16
/fr/application/your-information,7,0,20,10
/fr/application/your-information/communication,3,0,19,9
/fr/application/your-information/banking,3,0,19,9


##############################################
# App Completions (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,97,46,526,435
account-confirmation,97,46,525,433
/en/application/account-confirmation,14,8,80,69


