#=================================================================
# General info
# Report suite: Scotiabank Prod
"# Date: Jul 3, 2022 - Jul 9, 2022"
#=================================================================


##############################################
# iTrade
##############################################
Official Project Launch day:  Friday 6th August 2021
URL: https://www.scotiaitrade.com/en/home.html
Jira ticket : https://jira.agile.bns/browse/AADF-3107


##############################################
# How to use this Dashboard ?
##############################################
1 This dashboard is divided into multiple panels. All the panels are collapsed to increase the performance when dashboard loads.
"2 To Expand each panel, please look for an ""Left"" arrow next to ""X"" button and click on it."

"Please feel free to make changes to the dashboard, you can save your changes as your own copy. This dashboard will not be affected."
	To save your own copy follow these steps
Click on Project on the top
Click on Save as
Give appropriate name and save.
It will be saved in Workspace section under you profile. you can share your save dashboard too. Just click on share button above.


##############################################
# Read Me to understand more about the Metrics used for analytics
##############################################
Page Views:  Number of time page was loaded.
"Visits: A visit is defined as a sequence of consecutive page views without a 30-minute break, or continuous activity for 12 hours."
"Unique visitor: A unique visitor refers to a visitor who visits a site for the first time within a 2 years period. If visitor clears browser cookies or does not allow cookies, unique visitor count will be incremented every time when page is visited."
"Occurrences: The number of times a specific value is captured, plus the number of page views for which the given value persisted. In other words, Occurrences are sum of page views and page events. Occurrences are available in Analysis Workspace and in Ad Hoc Analysis."
"Bounces: If a visit consists of exactly one hit (ex: coming to web page and leaving without any further action) , the hit is considered a bounce."
Entries: the number of times a given dimension item is captured as the first value in a visit. This metric is helpful when you want to understand more about the first impressions visitors have on your site. Seeing the first values of a dimension can help you understand and optimize the experience a new visitor gets
Bounce Rate (Bounces/Entries): the ratio of visits that contained exactly one hit compared to the number of visits on that page. This metric is calculated using the formula Bounces divided by Entries.
Exits: The 'Exits' metric shows the number of times a given dimension item is captured as the last value in a visit.
Exit Rate: The percentage of traffic to a page for whom that was the last page or piece of content. This metric is calculate using formula Exits divided by Visits


#=================================================================
# iTrade Dashboard - EN
# Report suite: Scotiabank Global
"# Date: Jul 3, 2022 - Jul 9, 2022"
"# Segments: iTrade Hits, en"
# URL: https://www.scotiaitrade.com/en/home.html
# Jira ticket : https://jira.agile.bns/browse/AADF-3107
#=================================================================


##############################################
# Pages Visited
##############################################
,Page Views,Visits,Unique Visitors,Time Spent per Visit (seconds)
Page,34183,28087,22605,99.82183233458949
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,16616,15170,11030,53.52840533131676
SB:en:itrade:Scotia itrade mobile application terms and conditions,2669,2029,1966,66.69918699186992
SB:en:itrade:Commission-Free ETFs Trading in Canada | Scotia iTRADE®,2124,2085,2072,60.020431328036324
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®,1442,1373,1303,51.27947598253275
SB:en:itrade:Scotia iTRADE® forms library - find all forms here,1406,1228,862,249.7926167209555
SB:en:itrade:Contact us - customer support | Scotia iTRADE®,869,665,615,345.56
SB:en:itrade:Competitive pricing | Scotia iTRADE,747,690,604,205.71760797342193
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE,432,389,382,78.16806722689076
SB:en:itrade:Special offers & exclusive programs | Scotia iTRADE®,427,362,309,137.10365853658536
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®,411,364,355,157.2265625


##############################################
# URLs Visited
##############################################
,Page Views,Visits,Unique Visitors
,Occurrences,Visits,Unique Visitors
Custom Link (c65),34,22,22
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Open an account,6,6,6
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Sign in,8,5,5
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Investments,7,4,4
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Education,5,4,4
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Accounts,2,2,2
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page bottom CTA:Open an account,1,1,1


##############################################
# Buy Stocks from Equity Market -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),20,16,16
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Account,5,5,5
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Investm,6,3,3
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Pricing,3,3,3
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page middle CTA,3,3,3
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Si,2,2,2
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Educati,1,1,1


##############################################
# Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),162,130,112
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Read more a,75,70,69
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Accounts,21,20,15
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Open an acc,16,16,13
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Investments,17,12,9
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Sign in,10,10,9
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Education,10,9,5
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Pricing,5,5,5
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:About,4,3,3
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:footer:footer-link-conta,2,2,2
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:footer:footer-link-open-,2,1,1


##############################################
# Non Personal Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),10,8,8
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Accounts,7,7,7
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Investments,2,2,2
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1


##############################################
# Non  Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),109,82,80
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:start application,42,38,38
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Accounts,20,18,17
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Investments,14,13,13
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Open an account,9,9,9
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Pricing,8,8,8
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:About,8,8,8
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Education,4,4,4
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:footer:footer-link-contact-us,2,2,2
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Sign in,2,2,2


##############################################
# Registered Education Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),13,12,12
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Open an account,8,8,8
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Accounts,3,2,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Sign in,1,1,1


##############################################
# Registered Retirement Income Funds -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),7,4,4
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Accounts,2,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Investments,2,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page bottom CTA:Call us at 1888,1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Sign in,1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,1,1,1


##############################################
# Registered Retirement Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),21,15,15
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Open an account,11,11,11
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Read more about,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Sign in,3,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Investments,2,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Accounts,1,1,1


##############################################
# Tax Free Savings Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),96,77,72
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Sign in,43,35,31
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page middle CTA:Learn more about,13,12,12
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Open an account,13,12,11
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Accounts,9,9,9
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Investments,6,6,6
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Pricing,6,6,6
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Education,3,3,3


##############################################
# US Dollar Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),5,3,3
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Investme,3,3,3
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Accounts,1,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Educatio,1,1,1


##############################################
# Open a Practice Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),64,48,46
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Accounts,26,19,18
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:page top CTA:Sign in,22,19,19
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Investments,9,8,8
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Education,4,4,4
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:About,3,3,3


##############################################
# Open a Trading/Investing Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),1010,848,772
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,365,316,308
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,303,278,219
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,218,198,195
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,33,33,33
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,32,30,30
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,19,17,17
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,12,11,11
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,7,6,6
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Pricing,7,6,6
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,6,5,5


##############################################
# Learning Center -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),101,74,63
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Watch How-to videos,30,26,26
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Sign in,22,17,8
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Education,11,8,8
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Accounts,8,7,7
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Investments,8,6,6
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Learn more about go,5,5,5
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding the stock market,4,4,4
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:About,4,4,4
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:How the RRSP Home Buyer's Plan c,2,2,2
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Pricing,2,2,2


##############################################
# Why iTRADE -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),30,28,28
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Learn more abou,11,11,11
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Sign in,6,6,6
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:About,4,4,4
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Pricing,3,3,3
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Investments,2,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:footer:footer-link-contact-u,1,1,1
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:footer:footer-link-open-an-a,1,1,1
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Education,1,1,1
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Accounts,1,1,1


##############################################
# Where to Start -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),282,210,207
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about account opening,77,76,76
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn how to place a trade,49,49,49
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about transfers,45,44,44
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Sign in,27,20,19
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about contributing,15,15,15
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:Open an account,14,13,13
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Accounts,8,8,8
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:About,10,7,7
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Education,7,7,7
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page middle CTA:Watch how-to videos,5,4,4


##############################################
# Open an Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),1010,848,772
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,365,316,308
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,303,278,219
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,218,198,195
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,33,33,33
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,32,30,30
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,19,17,17
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,12,11,11
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,7,6,6
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Pricing,7,6,6
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,6,5,5


#=================================================================
# App Starts and Completions - EN + FR
# Report suite: Scotiabank Global
"# Date: Jul 3, 2022 - Jul 9, 2022"
# Segments: iTrade Hits + Application Process
#=================================================================


##############################################
# App Starts
##############################################
,Visits,customer
,Visits,Visits
Page,923,468
/en/application/accounts,834,419
your-information,825,414
/en/application/your-information,609,288
/en/application/your-information/additional,522,239
/en/application/your-information/banking,507,232
/en/application/your-information/communication,505,232
/fr/application/accounts,26,10
/fr/application/your-information,18,6
/fr/application/your-information/additional,17,6
/fr/application/your-information/communication,16,5


##############################################
# App Completions
##############################################
,Visits,customer
,Visits,Visits
Page,376,237
account-confirmation,375,237
/en/application/account-confirmation,51,32
/fr/application/account-confirmation,2,0


##############################################
# App Starts (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,181,69,743,400
/en/application/accounts,166,60,669,360
your-information,164,58,661,356
/en/application/your-information,105,38,504,250
/en/application/your-information/additional,78,26,445,214
/en/application/your-information/banking,78,26,430,207
/en/application/your-information/communication,77,26,429,207
/fr/application/accounts,5,2,21,8
/fr/application/your-information,2,1,16,5
/fr/application/your-information/additional,2,1,15,5
/fr/application/your-information/communication,1,0,15,5


##############################################
# App Completions (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,88,28,288,209
account-confirmation,88,28,287,209
/en/application/account-confirmation,10,3,41,29
/fr/application/account-confirmation,2,0,0,0


