#=================================================================
# General info
# Report suite: Scotiabank Prod
"# Date: May 29, 2022 - Jun 4, 2022"
#=================================================================


##############################################
# iTrade
##############################################
Official Project Launch day:  Friday 6th August 2021
URL: https://www.scotiaitrade.com/en/home.html
Jira ticket : https://jira.agile.bns/browse/AADF-3107


##############################################
# How to use this Dashboard ?
##############################################
1 This dashboard is divided into multiple panels. All the panels are collapsed to increase the performance when dashboard loads.
"2 To Expand each panel, please look for an ""Left"" arrow next to ""X"" button and click on it."

"Please feel free to make changes to the dashboard, you can save your changes as your own copy. This dashboard will not be affected."
	To save your own copy follow these steps
Click on Project on the top
Click on Save as
Give appropriate name and save.
It will be saved in Workspace section under you profile. you can share your save dashboard too. Just click on share button above.


##############################################
# Read Me to understand more about the Metrics used for analytics
##############################################
Page Views:  Number of time page was loaded.
"Visits: A visit is defined as a sequence of consecutive page views without a 30-minute break, or continuous activity for 12 hours."
"Unique visitor: A unique visitor refers to a visitor who visits a site for the first time within a 2 years period. If visitor clears browser cookies or does not allow cookies, unique visitor count will be incremented every time when page is visited."
"Occurrences: The number of times a specific value is captured, plus the number of page views for which the given value persisted. In other words, Occurrences are sum of page views and page events. Occurrences are available in Analysis Workspace and in Ad Hoc Analysis."
"Bounces: If a visit consists of exactly one hit (ex: coming to web page and leaving without any further action) , the hit is considered a bounce."
Entries: the number of times a given dimension item is captured as the first value in a visit. This metric is helpful when you want to understand more about the first impressions visitors have on your site. Seeing the first values of a dimension can help you understand and optimize the experience a new visitor gets
Bounce Rate (Bounces/Entries): the ratio of visits that contained exactly one hit compared to the number of visits on that page. This metric is calculated using the formula Bounces divided by Entries.
Exits: The 'Exits' metric shows the number of times a given dimension item is captured as the last value in a visit.
Exit Rate: The percentage of traffic to a page for whom that was the last page or piece of content. This metric is calculate using formula Exits divided by Visits


#=================================================================
# iTrade Dashboard - EN
# Report suite: Scotiabank Global
"# Date: May 29, 2022 - Jun 4, 2022"
"# Segments: iTrade Hits, en"
# URL: https://www.scotiaitrade.com/en/home.html
# Jira ticket : https://jira.agile.bns/browse/AADF-3107
#=================================================================


##############################################
# Pages Visited
##############################################
,Page Views,Visits,Unique Visitors,Time Spent per Visit (seconds)
Page,44393,33658,26589,96.2435440566268
SB:en:itrade:Start direct investing & online trading today | Scotia iTRADE®,20229,18736,13355,54.336754282339044
SB:en:itrade:Commission-Free ETFs Trading in Canada | Scotia iTRADE®,3477,3404,3380,54.42951251646904
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®,1847,1602,1454,55.016216216216215
SB:en:itrade:Scotia iTRADE® forms library - find all forms here,1685,1440,975,273.1283471837489
SB:en:itrade:Scotia itrade mobile application terms and conditions,1171,875,821,140.73417721518987
SB:en:itrade:Competitive pricing | Scotia iTRADE,929,875,769,211.1851851851852
SB:en:itrade:Special offers & exclusive programs | Scotia iTRADE®,742,585,476,124.74193548387096
SB:en:itrade:Contact us - customer support | Scotia iTRADE®,730,642,604,283.4431137724551
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE,595,467,457,58.832191780821915
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®,555,461,455,112.61585365853658


##############################################
# URLs Visited
##############################################
,Page Views,Visits,Unique Visitors
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page middle CTA:Read mo,2,2,2
SB:en:itrade:Invest in mutual funds & build your portfolio | Scotia iTRADE®:page middle CTA:See mor,1,1,1


##############################################
# Open Options Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),31,22,22
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Investments,8,8,8
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Open an account,6,6,6
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Education,5,4,4
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Accounts,4,3,3
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Open options trading account online | Scotia iTRADE®:nav-btn:Pricing,3,2,2
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page bottom CTA:Open an account,1,1,1
SB:en:itrade:Open options trading account online | Scotia iTRADE®:page top CTA:Sign in,1,1,1


##############################################
# Buy Stocks from Equity Market -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),40,28,27
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Investm,11,9,9
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Educati,7,7,7
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Account,5,5,5
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Op,4,4,4
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:Pricing,4,4,4
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page top CTA:Si,4,4,3
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:page middle CTA,3,3,3
SB:en:itrade:Buy stocks from equity market - open an account today | Scotia iTRADE®:nav-btn:About,2,2,2


##############################################
# Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),164,130,125
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Read more a,99,90,88
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Open an acc,17,15,15
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Accounts,17,12,12
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Pricing,8,7,7
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Investments,7,7,7
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:page top CTA:Sign in,6,6,6
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:About,7,3,3
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Types of registered accounts for investments | Scotia iTRADE®:footer:footer-link-conta,1,1,1


##############################################
# Non Personal Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),26,17,16
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Accounts,13,11,11
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Investments,6,5,4
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:nav-btn:Education,1,1,1
SB:en:itrade:Open a non personal account today | Scotia iTRADE®:footer:footer-link-contact-us,1,1,1


##############################################
# Non  Registered Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),141,100,95
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:start application,59,49,47
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Accounts,33,24,22
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Investments,20,19,19
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Open an account,10,10,10
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:About,7,6,6
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Pricing,5,5,5
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:footer:footer-link-contact-us,3,3,3
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:page top CTA:Sign in,2,2,2
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:nav-btn:Education,1,1,1
SB:en:itrade:Open a non registered account today | Scotia iTRADE®:footer:footer-link-open-an-accoun,1,1,1


##############################################
# Registered Education Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),13,10,10
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Open an account,4,3,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Accounts,3,3,3
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page middle CTA:Learn about RES,2,2,2
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:About,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:page top CTA:Sign in,1,1,1
SB:en:itrade:Open an RESP investment account today | Scotia iTRADE®:nav-btn:Education,1,1,1


##############################################
# Registered Retirement Income Funds -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),13,7,7
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Education,3,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Open an account,2,2,2
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:About,3,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page top CTA:Sign in,1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Accounts,1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,1,1,1
SB:en:itrade:Open an RRIF investment account today | Scotia iTRADE®:nav-btn:Investments,1,1,1


##############################################
# Registered Retirement Savings Plan -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),30,24,24
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Open an account,7,7,7
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Accounts,7,6,6
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Investments,5,5,5
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page top CTA:Sign in,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Read more about,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Pricing,2,2,2
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:page middle CTA:Learn more abou,1,1,1
SB:en:itrade:Open an RRSP investment account today | Scotia iTRADE®:nav-btn:Education,1,1,1


##############################################
# Tax Free Savings Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),77,69,68
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Open an account,27,26,26
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page top CTA:Sign in,21,21,20
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page middle CTA:Learn more about,12,11,11
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Investments,5,5,5
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Accounts,5,5,5
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Pricing,4,4,4
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:footer:footer-link-open-an-accou,1,1,1
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:page bottom CTA:Call us at 18888,1,1,1
SB:en:itrade:Open a TFSA Investment account today | Scotia iTRADE®:nav-btn:Education,1,1,1


##############################################
# US Dollar Accounts -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),9,4,4
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Accounts,3,2,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Investme,3,2,2
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Educatio,1,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:nav-btn:Pricing,1,1,1
SB:en:itrade:Open a US dollar registered investment account today | Scotia iTRADE®:page top CTA:Ope,1,1,1


##############################################
# Open a Practice Trading Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),79,59,59
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:page top CTA:Sign in,27,26,26
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Accounts,24,24,24
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Investments,12,7,7
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Pricing,6,5,5
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:Education,6,5,5
SB:en:itrade:Open a practice trading account online | Scotia iTRADE®:nav-btn:About,4,4,4


##############################################
# Open a Trading/Investing Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),1350,1065,915
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,605,463,440
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,332,298,185
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,303,277,272
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,49,49,48
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,24,23,23
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,8,8,8
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,8,8,8
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,7,7,7
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,5,5,5
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Get directio,3,3,3


##############################################
# Learning Center -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),112,85,74
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Watch How-to videos,21,19,19
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:Sign in,20,17,12
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding the stock market,14,14,12
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Education,17,13,13
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Accounts,8,8,8
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:About,6,6,6
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:nav-btn:Investments,5,5,5
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:page top CTA:knowledge navigator,4,4,4
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Open an account,3,3,3
SB:en:itrade:Scotia iTRADE® U - Free Tools & Educational Resources:Understanding Mutual Funds,3,3,2


##############################################
# Why iTRADE -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),24,20,20
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Learn more abou,6,6,6
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page top CTA:Sign in,3,3,3
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:About,3,3,3
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Accounts,3,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Investments,2,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Education,2,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Apply now,2,2,2
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:nav-btn:Pricing,1,1,1
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page middle CTA:Read about t,1,1,1
SB:en:itrade:Reasons to join - advantages & features of Scotia iTRADE®:page bottom CTA:Open an acco,1,1,1


##############################################
# Where to Start -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),299,232,229
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about account opening,72,70,70
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn how to place a trade,49,49,49
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about transfers,48,48,48
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:Open an account,27,26,25
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Accounts,16,13,13
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Sign in,15,12,12
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:page top CTA:Learn more about contributing,11,10,10
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Investments,13,8,8
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:About,10,8,8
SB:en:itrade:How to use Scotia iTRADE? | Scotia iTRADE:nav-btn:Education,7,6,6


##############################################
# Open an Account -  CTAs
##############################################
,Occurrences,Visits,Unique Visitors
Custom Link (c65),1350,1065,915
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:start-application-CTA,605,463,440
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page top CTA:Sign in,332,298,185
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page middle CTA:Learn more a,303,277,272
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:open-an-account-checklist,49,49,48
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Accounts,24,23,23
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:Investments,8,8,8
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:nav-btn:About,8,8,8
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:footer:footer-link-contact-u,7,7,7
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Find a local,5,5,5
SB:en:itrade:Open a trading/investment account online | Scotia iTRADE®:page bottom CTA:Get directio,3,3,3


#=================================================================
# App Starts and Completions - EN + FR
# Report suite: Scotiabank Global
"# Date: May 29, 2022 - Jun 4, 2022"
# Segments: iTrade Hits + Application Process
#=================================================================


##############################################
# App Starts
##############################################
,Visits,customer
,Visits,Visits
Page,1400,804
your-information,1266,720
/en/application/accounts,1193,689
/en/application/your-information,671,336
/en/application/your-information/additional,507,221
/en/application/your-information/banking,486,215
/en/application/your-information/communication,482,213
/fr/application/accounts,98,44
/fr/application/your-information,30,15
/fr/application/your-information/communication,13,6
/fr/application/your-information/additional,13,5


##############################################
# App Completions
##############################################
,Visits,customer
,Visits,Visits
Page,341,231
account-confirmation,341,231
/en/application/account-confirmation,45,35
/fr/application/account-confirmation,1,1


##############################################
# App Starts (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,242,113,1158,691
your-information,216,98,1050,622
/en/application/accounts,206,100,987,589
/en/application/your-information,98,44,573,292
/en/application/your-information/additional,63,25,444,196
/en/application/your-information/banking,56,26,430,189
/en/application/your-information/communication,55,25,427,188
/fr/application/accounts,9,2,89,42
/fr/application/your-information,5,0,25,15
/fr/application/your-information/communication,3,0,10,6
/fr/application/your-information/additional,4,0,9,5


##############################################
# App Completions (Desktop Vs Mobile)
##############################################
,Visits from Mobile Devices,Visits from Mobile Devices,Visits from Non-Mobile Devices,Visits from Non-Mobile Devices
,Visits,customer,Visits,customer
,Visits,Visits,Visits,Visits
Page,67,27,274,204
account-confirmation,67,27,274,204
/en/application/account-confirmation,5,4,40,31
/fr/application/account-confirmation,0,0,1,1


