Date,HTML,Image,Text,Long Text
06/19/2021,raw/iTrade/20210619005004__https____www.scotiaitrade.com__en__direct-investing-and-online-trading__open-an-account.html,, Open an Account How would you like to apply?   Let us call you     Visit Us  Scotia iTRADE Investor Centre     Non-digital Account Opening for Selected Account Types        Get self-started with self-directed investing. Our standard commission pricing is just $9.99 for equities and options trades*. ," Open an Account How would you like to apply?  It's easy and takes about 15 minutes with our secure online application   Keep your documentation close by for quick reference.  Let us call you  Have questions about our products and services? Want to learn more about our free educational tools and resources or how to qualify for one of our special offers? Our experienced Senior Sales Associates will contact you to discuss your needs and explain how our products and services can help with your investing objectives. To have a Senior Sales Associate from our dedicated Scotia iTRADE team contact you, please fill out the form below or call us at 1.888.769.3723 Monday - Friday 8:30am to 5:30pm EST.   Thank you for your interest in Scotia iTRADE. We will contact you within 1-2 business days.   Due to a high volume of calls, you may experience slower than usual response times. Rest assured that we are committed to providing you with the best service we can as we help all our customers navigate this unusual time.   Drop by any branch or our Investor Centres.  Visit Us  To meet with us in person, bring your documentation and drop by to speak with a Relationship Manager from our dedicated Scotia iTRADE team.  Scotia iTRADE Investor Centre  Scotia Plaza 44 King Street West - Lower Concourse Toronto, Ontario M5H 1H1   Hours of operation: Mon — Fri 9:00 a.m. — 5:00 p.m EST   Or visit any one of our at your convenience.   Test-drive trading with Scotia iTRADE risk-free.  Non-digital Account Opening for Selected Account Types  Certain types of accounts can only be opened by downloading the forms, filling them out, and mailing them to us. Below are links to the required forms for the most commonly used accounts that cannot be opened online. For additional support, or to open any other account type not supported digitally, please contact our customer service team at:   Registered Education Savings Plans (RESPs)   Sole Proprietorships   Non-profit organizations   Charities   Religious organizations   Prescribed Registered Retirement Income Fund (PRIF), Locked-in Retirement Income Fund (LRIF) and remaining Legal Entities  Get self-started with self-directed investing. Our standard commission pricing is just $9.99 for equities and options trades*. "
07/31/2021,raw/iTrade/20210731014827__https____www.scotiaitrade.com__en__direct-investing-and-online-trading__open-an-account.html,, Open an Account How would you like to apply?   Let us call you     Visit Us  Scotia iTRADE Investor Centre     Non-digital Account Opening for Selected Account Types        Get self-started with self-directed investing. Our standard commission pricing is just $9.99 for equities and options trades*. ," Open an Account How would you like to apply?  It's easy and takes about 15 minutes with our secure online application   Keep your documentation close by for quick reference.  Let us call you  Have questions about our products and services? Want to learn more about our free educational tools and resources or how to qualify for one of our special offers? Our experienced Senior Sales Associates will contact you to discuss your needs and explain how our products and services can help with your investing objectives. To have a Senior Sales Associate from our dedicated Scotia iTRADE team contact you, please fill out the form below or call us at 1.888.769.3723 Monday - Friday 8:30am to 5:30pm EST.   Thank you for your interest in Scotia iTRADE. We will contact you within 1-2 business days.   Due to a high volume of calls, you may experience slower than usual response times. Rest assured that we are committed to providing you with the best service we can as we help all our customers navigate this unusual time.   Drop by any branch or our Investor Centres.  Visit Us  To meet with us in person, bring your documentation and drop by to speak with a Relationship Manager from our dedicated Scotia iTRADE team.  Scotia iTRADE Investor Centre  Scotia Plaza 44 King Street West - Lower Concourse Toronto, Ontario M5H 1H1   Hours of operation: Mon — Fri 9:00 a.m. — 5:00 p.m EST   Or visit any one of our at your convenience.   Test-drive trading with Scotia iTRADE risk-free.  Non-digital Account Opening for Selected Account Types  Certain types of accounts can only be opened by downloading the forms, filling them out, and mailing them to us. Below are links to the required forms for the most commonly used accounts that cannot be opened online. For additional support, or to open any other account type not supported digitally, please contact our customer service team at:   Registered Education Savings Plans (RESPs)   Sole Proprietorships   Non-profit organizations   Charities   Religious organizations   Prescribed Registered Retirement Income Fund (PRIF), Locked-in Retirement Income Fund (LRIF) and remaining Legal Entities  Get self-started with self-directed investing. Our standard commission pricing is just $9.99 for equities and options trades*. "
11/30/2021,raw/iTrade/20211130124639__https____www.scotiaitrade.com__en__home__open-trading-account.html,raw/iTrade/20211130124639__https____www.scotiaitrade.com__en__home__open-trading-account/content__dam__itrade__images__Open-scotia-itrade-account-banner-image.jpg2000.2000.jpg, Open an account Scotia iTRADE offers a range of accounts to meet your investment goals Want to open an account in person? ," Open an account Scotia iTRADE offers a range of accounts to meet your investment goals Want to open an account in person?  To meet with us in person, bring your documentation and drop by to speak with a Relationship Manager from our dedicated Scotia iTRADE team. "
02/16/2020,raw/iTrade/20200216081326__http____www.scotiaitrade.com__en__direct-investing-and-online-trading__trading-fees__commissions-and-fees.html,, Commissions and fees Get great savings when you trade and invest. Safekeeping Charges for Certificates Issued by Scotiabank:  ," Commissions and fees Get great savings when you trade and invest. Safekeeping Charges for Certificates Issued by Scotiabank:  Please note: the Canadian dollar prime rate was updated December 20, 2018 and the U.S. dollar prime rate was updated September 19, 2019, and both are subject to change without notice.   Debit balances in registered accounts will be charged interest at P + 5.00. Debit balances in non-registered cash accounts will be charged at the same rate as margin accounts. Scotia iTRADE's interest rates are subject to change at Scotia iTRADE's discretion without prior notice. Margin interest rates were last updated February 22, 2016. "
07/25/2020,raw/iTrade/20200725150554__https____www.scotiaitrade.com__en__direct-investing-and-online-trading__trading-fees__commissions-and-fees.html,, Commissions and fees Get great savings when you trade and invest. Safekeeping Charges for Certificates Issued by Scotiabank:  ," Commissions and fees Get great savings when you trade and invest. Safekeeping Charges for Certificates Issued by Scotiabank:  Please note: the Canadian dollar prime rate was updated March 30, 2020 and the U.S. dollar prime rate was updated March 16, 2020, and both are subject to change without notice.   Debit balances in registered accounts will be charged interest at P + 5.00. Debit balances in non-registered cash accounts will be charged at the same rate as margin accounts. Scotia iTRADE's interest rates are subject to change at Scotia iTRADE's discretion without prior notice. Margin interest rates were last updated February 22, 2016. "
09/25/2020,raw/iTrade/20200925182848__https____www.scotiaitrade.com__en__direct-investing-and-online-trading__trading-fees__commissions-and-fees.html,, Commissions and fees Get great savings when you trade and invest.  ," Commissions and fees Get great savings when you trade and invest.  Please note: the Canadian dollar prime rate was updated March 30, 2020 and the U.S. dollar prime rate was updated March 16, 2020, and both are subject to change without notice.   Debit balances in registered accounts will be charged interest at P + 5.00. Debit balances in non-registered cash accounts will be charged at the same rate as margin accounts. Scotia iTRADE's interest rates are subject to change at Scotia iTRADE's discretion without prior notice. Margin interest rates were last updated February 22, 2016. "
11/30/2020,raw/iTrade/20201130193638__https____www.scotiaitrade.com__en__direct-investing-and-online-trading__trading-fees__commissions-and-fees.html,, Commissions and fees Get great savings when you trade and invest.  ," Commissions and fees Get great savings when you trade and invest.  Please note: the Canadian dollar prime rate was updated March 30, 2020 and the U.S. dollar prime rate was updated March 16, 2020, and both are subject to change without notice.   Debit balances in registered accounts will be charged interest at P + 5.00. Debit balances in non-registered cash accounts will be charged at the same rate as margin accounts. Scotia iTRADE's interest rates are subject to change at Scotia iTRADE's discretion without prior notice. Margin interest rates were last updated February 22, 2016. "
01/29/2021,raw/iTrade/20210129025639__https____www.scotiaitrade.com__en__direct-investing-and-online-trading__trading-fees__commissions-and-fees.html,, Commissions and fees Get great savings when you trade and invest.  ," Commissions and fees Get great savings when you trade and invest.  Please note: the Canadian dollar prime rate was updated March 30, 2020 and the U.S. dollar prime rate was updated March 16, 2020, and both are subject to change without notice.   Debit balances in registered accounts will be charged interest at P + 5.00. Debit balances in non-registered cash accounts will be charged at the same rate as margin accounts. Scotia iTRADE's interest rates are subject to change at Scotia iTRADE's discretion without prior notice. Margin interest rates were last updated February 22, 2016. "
03/06/2021,raw/iTrade/20210306224723__https____www.scotiaitrade.com__en__direct-investing-and-online-trading__trading-fees__commissions-and-fees.html,, Commissions and fees Get great savings when you trade and invest.  ," Commissions and fees Get great savings when you trade and invest.  Please note: the Canadian dollar prime rate was updated March 30, 2020 and the U.S. dollar prime rate was updated March 16, 2020, and both are subject to change without notice.   Debit balances in registered accounts will be charged interest at P + 5.00. Debit balances in non-registered cash accounts will be charged at the same rate as margin accounts. Scotia iTRADE's interest rates are subject to change at Scotia iTRADE's discretion without prior notice. Margin interest rates were last updated February 22, 2016. "
03/09/2021,raw/iTrade/20210309083711__https____www.scotiaitrade.com__en__direct-investing-and-online-trading__trading-fees__commissions-and-fees.html,, Commissions and fees Get great savings when you trade and invest.  ," Commissions and fees Get great savings when you trade and invest.  Please note: the Canadian dollar prime rate was updated March 30, 2020 and the U.S. dollar prime rate was updated March 16, 2020, and both are subject to change without notice.   Debit balances in registered accounts will be charged interest at P + 5.00. Debit balances in non-registered cash accounts will be charged at the same rate as margin accounts. Scotia iTRADE's interest rates are subject to change at Scotia iTRADE's discretion without prior notice. Margin interest rates were last updated February 22, 2016. "
04/11/2021,raw/iTrade/20210411065849__https____www.scotiaitrade.com__en__direct-investing-and-online-trading__trading-fees__commissions-and-fees.html,, Commissions and fees Get great savings when you trade and invest.  ," Commissions and fees Get great savings when you trade and invest.  Please note: the Canadian dollar prime rate was updated March 30, 2020 and the U.S. dollar prime rate was updated March 16, 2020, and both are subject to change without notice.   Debit balances in registered accounts will be charged interest at P + 5.00. Debit balances in non-registered cash accounts will be charged at the same rate as margin accounts. Scotia iTRADE's interest rates are subject to change at Scotia iTRADE's discretion without prior notice. Margin interest rates were last updated February 22, 2016. "
04/22/2021,raw/iTrade/20210422093256__https____www.scotiaitrade.com__en__direct-investing-and-online-trading__trading-fees__commissions-and-fees.html,, Commissions and fees Get great savings when you trade and invest.  ," Commissions and fees Get great savings when you trade and invest.  Please note: the Canadian dollar prime rate was updated March 30, 2020 and the U.S. dollar prime rate was updated March 16, 2020, and both are subject to change without notice.   Debit balances in registered accounts will be charged interest at P + 5.00. Debit balances in non-registered cash accounts will be charged at the same rate as margin accounts. Scotia iTRADE's interest rates are subject to change at Scotia iTRADE's discretion without prior notice. Margin interest rates were last updated February 22, 2016. "
06/18/2021,raw/iTrade/20210618231940__https____www.scotiaitrade.com__en__direct-investing-and-online-trading__trading-fees__commissions-and-fees.html,, Commissions and fees Get great savings when you trade and invest.  ," Commissions and fees Get great savings when you trade and invest.  Please note: the Canadian dollar prime rate was updated March 30, 2020 and the U.S. dollar prime rate was updated March 16, 2020, and both are subject to change without notice.   Debit balances in registered accounts will be charged interest at P + 5.00. Debit balances in non-registered cash accounts will be charged at the same rate as margin accounts. Scotia iTRADE's interest rates are subject to change at Scotia iTRADE's discretion without prior notice. Margin interest rates were last updated February 22, 2016. "
01/17/2020,raw/iTrade/20200117181910__http____www.scotiaitrade.com__en__direct-investing-and-online-trading__powerful-platforms__scotia-itrade-app-for-mobile.html,," Scotia iTRADE App for Mobile Trade, invest, follow the market and manage your account on the go Your pace. Your terms. Fully secure.  Discover how the Scotia iTRADE app for mobile can help you trade on the go. Length 1:50       "," Scotia iTRADE App for Mobile Trade, invest, follow the market and manage your account on the go Your pace. Your terms. Fully secure.  View your watchlists and check news from your mobile device and trade anytime, anywhere with our Scotia iTRADE® app for mobile.  Discover how the Scotia iTRADE app for mobile can help you trade on the go. Length 1:50  Mobile Scotia iTRADE app for iPhone   Mobile Scotia iTRADE app for Android   Trade from your mobile device View order status and modify / cancel your orders Transfer funds between your Scotia iTRADE accounts or to/from your bank accounts at Scotiabank®   ""Remember my ScotiaCard"" feature allows for quicker and easier login Data is synchronized between the mobile app and Scotia OnLine® Easy to re-order menu items based on your preferences (iPhone & Android only)   View your account holdings and total portfolio balance at a glance Access real time quotes, and monitor the market and your watchlists without signing on Get real-time quotes, charts, news and option chains Access up to the minute news, research and analysis1 Use Level II quotes, now available for Canadian equities, to quickly execute your order by pre-filling order entry with your preferred Limit Price   Thumbprint touch identification for quick and secure access (iPhone only) Your transactions are always protected using the exact same safeguards as those used on Scotia OnLine®, including ScotiaVerify and a unique access Code You are protected from unauthorized transactions with the online security guarantee, and will be fully reimbursed provided you have met your security responsibilities   Find out more about Scotia iTRADE and the commissions and fees associated with your account. "
07/25/2020,raw/iTrade/20200725114930__https____www.scotiaitrade.com__en__direct-investing-and-online-trading__powerful-platforms__scotia-itrade-app-for-mobile.html,," Scotia iTRADE App for Mobile Trade, invest, follow the market and manage your account on the go Your pace. Your terms. Fully secure.  Discover how the Scotia iTRADE app for mobile can help you trade on the go. Length 1:50       "," Scotia iTRADE App for Mobile Trade, invest, follow the market and manage your account on the go Your pace. Your terms. Fully secure.  View your watchlists and check news from your mobile device and trade anytime, anywhere with our Scotia iTRADE® app for mobile.  Discover how the Scotia iTRADE app for mobile can help you trade on the go. Length 1:50  Mobile Scotia iTRADE app for iPhone   Mobile Scotia iTRADE app for Android   Trade from your mobile device View order status and modify / cancel your orders Transfer funds between your Scotia iTRADE accounts or to/from your bank accounts at Scotiabank®   ""Remember my ScotiaCard"" feature allows for quicker and easier login Data is synchronized between the mobile app and Scotia OnLine® Easy to re-order menu items based on your preferences (iPhone & Android only)   View your account holdings and total portfolio balance at a glance Access real time quotes, and monitor the market and your watchlists without signing on Get real-time quotes, charts, news and option chains Access up to the minute news, research and analysis1 Use Level II quotes, now available for Canadian equities, to quickly execute your order by pre-filling order entry with your preferred Limit Price   Thumbprint touch identification for quick and secure access (iPhone only) Your transactions are always protected using the exact same safeguards as those used on Scotia OnLine®, including ScotiaVerify and a unique access Code You are protected from unauthorized transactions with the online security guarantee, and will be fully reimbursed provided you have met your security responsibilities   Find out more about Scotia iTRADE and the commissions and fees associated with your account. "
08/13/2020,raw/iTrade/20200813163043__https____www.scotiaitrade.com__en__direct-investing-and-online-trading__powerful-platforms__scotia-itrade-app-for-mobile.html,," Scotia iTRADE App for Mobile Trade, invest, follow the market and manage your account on the go Your pace. Your terms. Fully secure.  Discover how the Scotia iTRADE app for mobile can help you trade on the go. Length 1:50       "," Scotia iTRADE App for Mobile Trade, invest, follow the market and manage your account on the go Your pace. Your terms. Fully secure.  View your watchlists and check news from your mobile device and trade anytime, anywhere with our Scotia iTRADE® app for mobile.  Discover how the Scotia iTRADE app for mobile can help you trade on the go. Length 1:50  Mobile Scotia iTRADE app for iPhone   Mobile Scotia iTRADE app for Android   Trade from your mobile device View order status and modify / cancel your orders Transfer funds between your Scotia iTRADE accounts or to/from your bank accounts at Scotiabank®   ""Remember my ScotiaCard"" feature allows for quicker and easier login Data is synchronized between the mobile app and Scotia OnLine® Easy to re-order menu items based on your preferences (iPhone & Android only)   View your account holdings and total portfolio balance at a glance Access real time quotes, and monitor the market and your watchlists without signing on Get real-time quotes, charts, news and option chains Access up to the minute news, research and analysis1 Use Level II quotes, now available for Canadian equities, to quickly execute your order by pre-filling order entry with your preferred Limit Price   Thumbprint touch identification for quick and secure access (iPhone only) Your transactions are always protected using the exact same safeguards as those used on Scotia OnLine®, including ScotiaVerify and a unique access Code You are protected from unauthorized transactions with the online security guarantee, and will be fully reimbursed provided you have met your security responsibilities   Find out more about Scotia iTRADE and the commissions and fees associated with your account. "
10/22/2020,raw/iTrade/20201022054032__https____www.scotiaitrade.com__en__direct-investing-and-online-trading__powerful-platforms__scotia-itrade-app-for-mobile.html,," Scotia iTRADE App for Mobile Trade, invest, follow the market and manage your account on the go Your pace. Your terms. Fully secure.  Discover how the Scotia iTRADE app for mobile can help you trade on the go. Length 1:50       "," Scotia iTRADE App for Mobile Trade, invest, follow the market and manage your account on the go Your pace. Your terms. Fully secure.  View your watchlists and check news from your mobile device and trade anytime, anywhere with our Scotia iTRADE® app for mobile.  Discover how the Scotia iTRADE app for mobile can help you trade on the go. Length 1:50  Mobile Scotia iTRADE app for iPhone   Mobile Scotia iTRADE app for Android   Trade from your mobile device View order status and modify / cancel your orders Transfer funds between your Scotia iTRADE accounts or to/from your bank accounts at Scotiabank®   ""Remember my ScotiaCard"" feature allows for quicker and easier login Data is synchronized between the mobile app and Scotia OnLine® Easy to re-order menu items based on your preferences (iPhone & Android only)   View your account holdings and total portfolio balance at a glance Access real time quotes, and monitor the market and your watchlists without signing on Get real-time quotes, charts, news and option chains Access up to the minute news, research and analysis1 Use Level II quotes, now available for Canadian equities, to quickly execute your order by pre-filling order entry with your preferred Limit Price   Thumbprint touch identification for quick and secure access (iPhone only) Your transactions are always protected using the exact same safeguards as those used on Scotia OnLine®, including ScotiaVerify and a unique access Code You are protected from unauthorized transactions with the online security guarantee, and will be fully reimbursed provided you have met your security responsibilities   Find out more about Scotia iTRADE and the commissions and fees associated with your account. "
01/17/2021,raw/iTrade/20210117113027__https____www.scotiaitrade.com__en__direct-investing-and-online-trading__powerful-platforms__scotia-itrade-app-for-mobile.html,," Scotia iTRADE App for Mobile Trade, invest, follow the market and manage your account on the go Your pace. Your terms. Fully secure.  Discover how the Scotia iTRADE app for mobile can help you trade on the go. Length 1:50       "," Scotia iTRADE App for Mobile Trade, invest, follow the market and manage your account on the go Your pace. Your terms. Fully secure.  View your watchlists and check news from your mobile device and trade anytime, anywhere with our Scotia iTRADE® app for mobile.  Discover how the Scotia iTRADE app for mobile can help you trade on the go. Length 1:50  Mobile Scotia iTRADE app for iPhone   Mobile Scotia iTRADE app for Android   Trade from your mobile device View order status and modify / cancel your orders Transfer funds between your Scotia iTRADE accounts or to/from your bank accounts at Scotiabank®   ""Remember my ScotiaCard"" feature allows for quicker and easier login Data is synchronized between the mobile app and Scotia OnLine® Easy to re-order menu items based on your preferences (iPhone & Android only)   View your account holdings and total portfolio balance at a glance Access real time quotes, and monitor the market and your watchlists without signing on Get real-time quotes, charts, news and option chains Access up to the minute news, research and analysis1 Use Level II quotes, now available for Canadian equities, to quickly execute your order by pre-filling order entry with your preferred Limit Price   Thumbprint touch identification for quick and secure access (iPhone only) Your transactions are always protected using the exact same safeguards as those used on Scotia OnLine®, including ScotiaVerify and a unique access Code You are protected from unauthorized transactions with the online security guarantee, and will be fully reimbursed provided you have met your security responsibilities   Find out more about Scotia iTRADE and the commissions and fees associated with your account. "
04/23/2021,raw/iTrade/20210423133122__https____www.scotiaitrade.com__en__direct-investing-and-online-trading__powerful-platforms__scotia-itrade-app-for-mobile.html,," Scotia iTRADE App for Mobile Trade, invest, follow the market and manage your account on the go Your pace. Your terms. Fully secure.  Discover how the Scotia iTRADE app for mobile can help you trade on the go. Length 1:50       "," Scotia iTRADE App for Mobile Trade, invest, follow the market and manage your account on the go Your pace. Your terms. Fully secure.  View your watchlists and check news from your mobile device and trade anytime, anywhere with our Scotia iTRADE® app for mobile.  Discover how the Scotia iTRADE app for mobile can help you trade on the go. Length 1:50  Mobile Scotia iTRADE app for iPhone   Mobile Scotia iTRADE app for Android   Trade from your mobile device View order status and modify / cancel your orders Transfer funds between your Scotia iTRADE accounts or to/from your bank accounts at Scotiabank®   ""Remember my ScotiaCard"" feature allows for quicker and easier login Data is synchronized between the mobile app and Scotia OnLine® Easy to re-order menu items based on your preferences (iPhone & Android only)   View your account holdings and total portfolio balance at a glance Access real time quotes, and monitor the market and your watchlists without signing on Get real-time quotes, charts, news and option chains Access up to the minute news, research and analysis1 Use Level II quotes, now available for Canadian equities, to quickly execute your order by pre-filling order entry with your preferred Limit Price   Thumbprint touch identification for quick and secure access (iPhone only) Your transactions are always protected using the exact same safeguards as those used on Scotia OnLine®, including ScotiaVerify and a unique access Code You are protected from unauthorized transactions with the online security guarantee, and will be fully reimbursed provided you have met your security responsibilities   Find out more about Scotia iTRADE and the commissions and fees associated with your account. "
05/13/2021,raw/iTrade/20210513001338__https____www.scotiaitrade.com__en__direct-investing-and-online-trading__powerful-platforms__scotia-itrade-app-for-mobile.html,," Scotia iTRADE App for Mobile Trade, invest, follow the market and manage your account on the go Your pace. Your terms. Fully secure.  Discover how the Scotia iTRADE app for mobile can help you trade on the go. Length 1:50       "," Scotia iTRADE App for Mobile Trade, invest, follow the market and manage your account on the go Your pace. Your terms. Fully secure.  View your watchlists and check news from your mobile device and trade anytime, anywhere with our Scotia iTRADE® app for mobile.  Discover how the Scotia iTRADE app for mobile can help you trade on the go. Length 1:50  Mobile Scotia iTRADE app for iPhone   Mobile Scotia iTRADE app for Android   Trade from your mobile device View order status and modify / cancel your orders Transfer funds between your Scotia iTRADE accounts or to/from your bank accounts at Scotiabank®   ""Remember my ScotiaCard"" feature allows for quicker and easier login Data is synchronized between the mobile app and Scotia OnLine® Easy to re-order menu items based on your preferences (iPhone & Android only)   View your account holdings and total portfolio balance at a glance Access real time quotes, and monitor the market and your watchlists without signing on Get real-time quotes, charts, news and option chains Access up to the minute news, research and analysis1 Use Level II quotes, now available for Canadian equities, to quickly execute your order by pre-filling order entry with your preferred Limit Price   Thumbprint touch identification for quick and secure access (iPhone only) Your transactions are always protected using the exact same safeguards as those used on Scotia OnLine®, including ScotiaVerify and a unique access Code You are protected from unauthorized transactions with the online security guarantee, and will be fully reimbursed provided you have met your security responsibilities   Find out more about Scotia iTRADE and the commissions and fees associated with your account. "
06/18/2021,raw/iTrade/20210618231836__https____www.scotiaitrade.com__en__direct-investing-and-online-trading__powerful-platforms__scotia-itrade-app-for-mobile.html,," Scotia iTRADE App for Mobile Trade, invest, follow the market and manage your account on the go Your pace. Your terms. Fully secure.  Discover how the Scotia iTRADE app for mobile can help you trade on the go. Length 1:50       "," Scotia iTRADE App for Mobile Trade, invest, follow the market and manage your account on the go Your pace. Your terms. Fully secure.  View your watchlists and check news from your mobile device and trade anytime, anywhere with our Scotia iTRADE® app for mobile.  Discover how the Scotia iTRADE app for mobile can help you trade on the go. Length 1:50  Mobile Scotia iTRADE app for iPhone   Mobile Scotia iTRADE app for Android   Trade from your mobile device View order status and modify / cancel your orders Transfer funds between your Scotia iTRADE accounts or to/from your bank accounts at Scotiabank®   ""Remember my ScotiaCard"" feature allows for quicker and easier login Data is synchronized between the mobile app and Scotia OnLine® Easy to re-order menu items based on your preferences (iPhone & Android only)   View your account holdings and total portfolio balance at a glance Access real time quotes, and monitor the market and your watchlists without signing on Get real-time quotes, charts, news and option chains Access up to the minute news, research and analysis1 Use Level II quotes, now available for Canadian equities, to quickly execute your order by pre-filling order entry with your preferred Limit Price   Thumbprint touch identification for quick and secure access (iPhone only) Your transactions are always protected using the exact same safeguards as those used on Scotia OnLine®, including ScotiaVerify and a unique access Code You are protected from unauthorized transactions with the online security guarantee, and will be fully reimbursed provided you have met your security responsibilities   Find out more about Scotia iTRADE and the commissions and fees associated with your account. "
08/05/2021,raw/iTrade/20210805064257__https____www.scotiaitrade.com__en__direct-investing-and-online-trading__powerful-platforms__scotia-itrade-app-for-mobile.html,," Scotia iTRADE App for Mobile Trade, invest, follow the market and manage your account on the go Your pace. Your terms. Fully secure.  Discover how the Scotia iTRADE app for mobile can help you trade on the go. Length 1:50       "," Scotia iTRADE App for Mobile Trade, invest, follow the market and manage your account on the go Your pace. Your terms. Fully secure.  View your watchlists and check news from your mobile device and trade anytime, anywhere with our Scotia iTRADE® app for mobile.  Discover how the Scotia iTRADE app for mobile can help you trade on the go. Length 1:50  Mobile Scotia iTRADE app for iPhone   Mobile Scotia iTRADE app for Android   Trade from your mobile device View order status and modify / cancel your orders Transfer funds between your Scotia iTRADE accounts or to/from your bank accounts at Scotiabank®   ""Remember my ScotiaCard"" feature allows for quicker and easier login Data is synchronized between the mobile app and Scotia OnLine® Easy to re-order menu items based on your preferences (iPhone & Android only)   View your account holdings and total portfolio balance at a glance Access real time quotes, and monitor the market and your watchlists without signing on Get real-time quotes, charts, news and option chains Access up to the minute news, research and analysis1 Use Level II quotes, now available for Canadian equities, to quickly execute your order by pre-filling order entry with your preferred Limit Price   Thumbprint touch identification for quick and secure access (iPhone only) Your transactions are always protected using the exact same safeguards as those used on Scotia OnLine®, including ScotiaVerify and a unique access Code You are protected from unauthorized transactions with the online security guarantee, and will be fully reimbursed provided you have met your security responsibilities   Find out more about Scotia iTRADE and the commissions and fees associated with your account. "
02/04/2020,raw/iTrade/20200204182433__http____www.scotiaitrade.com__en__direct-investing-and-online-trading__powerful-platforms__scotia-itrade-flightdesk.html,, Scotia iTRADE FlightDesk® Customized market intelligence for your online trading needs. Seize market opportunities with real-time streaming data and charting       ," Scotia iTRADE FlightDesk® Customized market intelligence for your online trading needs. Seize market opportunities with real-time streaming data and charting  Scotia iTRADE FlightDesk is a premium online trading platform with powerful tools for equity and options1 trading so you benefit from complete real-time up to the minute data, control, flexibility and in-depth analysis when making your trades.   One-click equity order entry Real-time trade notifications that allow you to receive updates to your order status without having to check the Order Book. See trade options within the Options Chain* or independently with the Options Order component Bid and Ask size trend indicator to capture price momentum Market If Touched orders Research historical trades in the Order Book for the past 90 days   Customizable, flexible and intuitive web-based workspace, watchlist data fields and technical chart indicators, symbols and components for an optimal view and faster trade execution Three unique layouts to suit different trading styles – flex sheet, accordion and desktop Create and save multiple customized templates Link mode option allows you to broadcast a symbol to multiple components without you having to type in a symbol multiple times   Streaming real-time portfolio values View holdings according to their P/L metrics by dollar percentage and weight Set alerts to monitor P/L   Market Pulse is a fully customizable tool that gives you coverage of market-moving stocks on Canadian and US markets with real-time streaming data, so you can spot opportunities as they happen. Stream multiple Watchlists (up to 1,000 symbols) and equity/options quotes in real-time Real-time Heat Maps allow you to visualize the data to easily identify securities moving in the marketplace   Strategy-based layouts for Options Chains – generate intuitive design and interfaces* Analytics for Options Chains – What-if Analysis, Risk and Reward Profiles, Max Gain and Loss Summary* Wide Array of Fundamentals – Company Profile, Financial Statements, Earnings Estimates, Analyst Evaluation, and more Charting indicators for technical analysis – Moving Averages, Bollinger Bands, Envelops, SAR Parabolic, and more Trade equity and set price alerts directly from your chart - take control of your trading and act fast when you spot an opportunity Customizable index tool with the ability to expand and view constituents Customizable charts with streaming price movements by ticks, minutes, hours, days, weeks, and months   Scotia iTRADE offers two levels of service; ‘Standard’ offering all key features listed and ‘Premium’, which gives access to market depth (level 2 quotes) – so that you can choose the one that’s right for you. Scotia Online Service Free Scotia iTRADE Mobile App Free Scotia iTRADE Trading Desk Free Scotia iTRADE FlightDesk Standard Service Trades or total assets per quarter $50K - $250K assets $29.95 0 – 8 trades or &lt;$50K assets $39.95 9 – 29 trades Free 30 – 149 trades or &gt;$250K assets Free 150+ trades Free Scotia iTRADE FlightDesk Premium Service Trades or total assets per quarter $50K - $250K assets $69.95 0 – 8 trades or &lt;$50K assets $79.95 9 – 29 trades $39.95 30 – 149 trades or &gt;$250K assets Free 150+ trades Free "
